Transaction_ID,Category
TXN05280,Sales
TXN05281,Inventory
TXN05282,Inventory
TXN05283,Operations
TXN05284,Marketing
TXN05285,Payroll
TXN05286,Payroll
TXN05287,Sales
TXN05288,Payroll
TXN05289,Inventory
TXN05290,Sales
TXN05291,Inventory
TXN05292,Sales
TXN05293,Inventory
TXN05294,Sales
TXN05295,Marketing
TXN05296,Operations
TXN05297,Payroll
TXN05298,Operations
TXN05299,Payroll
TXN05300,Sales
TXN05301,Sales
TXN05302,Marketing
TXN05303,Inventory
TXN05304,Sales
TXN05305,Payroll
TXN05306,Sales
TXN05307,Operations
TXN05308,Inventory
TXN05309,Operations
TXN05310,Marketing
TXN05311,Marketing
TXN05312,Payroll
TXN05313,Sales
TXN05314,Operations
TXN05315,Marketing
TXN05316,Marketing
TXN05317,Payroll
TXN05318,Sales
TXN05319,Inventory
TXN05320,Sales
TXN05321,Marketing
TXN05322,Inventory
TXN05323,Sales
TXN05324,Inventory
TXN05325,Payroll
TXN05326,Inventory
TXN05327,Inventory
TXN05328,Sales
TXN05329,Marketing
TXN05330,Inventory
TXN05331,Operations
TXN05332,Payroll
TXN05333,Operations
TXN05334,Marketing
TXN05335,Inventory
TXN05336,Inventory
TXN05337,Payroll
TXN05338,Sales
TXN05339,Marketing
TXN05340,Inventory
TXN05341,Operations
TXN05342,Operations
TXN05343,Sales
TXN05344,Payroll
TXN05345,Inventory
TXN05346,Operations
TXN05347,Marketing
TXN05348,Marketing
TXN05349,Sales
TXN05350,Operations
TXN05351,Inventory
TXN05352,Inventory
TXN05353,Marketing
TXN05354,Marketing
TXN05355,Sales
TXN05356,Sales
TXN05357,Sales
TXN05358,Sales
TXN05359,Marketing
TXN05360,Payroll
TXN05361,Marketing
TXN05362,Marketing
TXN05363,Marketing
TXN05364,Operations
TXN05365,Operations
TXN05366,Operations
TXN05367,Marketing
TXN05368,Inventory
TXN05369,Operations
TXN05370,Payroll
TXN05371,Sales
TXN05372,Inventory
TXN05373,Operations
TXN05374,Inventory
TXN05375,Operations
TXN05376,Marketing
TXN05377,Sales
TXN05378,Sales
TXN05379,Payroll
TXN05380,Inventory
TXN05381,Sales
TXN05382,Operations
TXN05383,Operations
TXN05384,Marketing
TXN05385,Sales
TXN05386,Sales
TXN05387,Marketing
TXN05388,Operations
TXN05389,Operations
TXN05390,Sales
TXN05391,Payroll
TXN05392,Marketing
TXN05393,Marketing
TXN05394,Marketing
TXN05395,Payroll
TXN05396,Marketing
TXN05397,Operations
TXN05398,Operations
TXN05399,Marketing
TXN05400,Sales
TXN05401,Sales
TXN05402,Inventory
TXN05403,Marketing
TXN05404,Operations
TXN05405,Operations
TXN05406,Operations
TXN05407,Sales
TXN05408,Operations
TXN05409,Operations
TXN05410,Operations
TXN05411,Sales
TXN05412,Sales
TXN05413,Inventory
TXN05414,Operations
TXN05415,Marketing
TXN05416,Marketing
TXN05417,Operations
TXN05418,Operations
TXN05419,Marketing
TXN05420,Marketing
TXN05421,Marketing
TXN05422,Operations
TXN05423,Sales
TXN05424,Inventory
TXN05425,Marketing
TXN05426,Payroll
TXN05427,Inventory
TXN05428,Payroll
TXN05429,Sales
TXN05430,Inventory
TXN05431,Operations
TXN05432,Sales
TXN05433,Payroll
TXN05434,Operations
TXN05435,Inventory
TXN05436,Operations
TXN05437,Sales
TXN05438,Payroll
TXN05439,Inventory
TXN05440,Sales
TXN05441,Operations
TXN05442,Operations
TXN05443,Sales
TXN05444,Operations
TXN05445,Payroll
TXN05446,Sales
TXN05447,Sales
TXN05448,Marketing
TXN05449,Payroll
TXN05450,Payroll
TXN05451,Payroll
TXN05452,Payroll
TXN05453,Inventory
TXN05454,Inventory
TXN05455,Payroll
TXN05456,Marketing
TXN05457,Marketing
TXN05458,Sales
TXN05459,Operations
TXN05460,Payroll
TXN05461,Inventory
TXN05462,Sales
TXN05463,Payroll
TXN05464,Inventory
TXN05465,Operations
TXN05466,Payroll
TXN05467,Sales
TXN05468,Inventory
TXN05469,Payroll
TXN05470,Payroll
TXN05471,Sales
TXN05472,Operations
TXN05473,Operations
TXN05474,Marketing
TXN05475,Inventory
TXN05476,Sales
TXN05477,Operations
TXN05478,Marketing
TXN05479,Sales
TXN05480,Payroll
TXN05481,Operations
TXN05482,Operations
TXN05483,Operations
TXN05484,Marketing
TXN05485,Inventory
TXN05486,Marketing
TXN05487,Inventory
TXN05488,Sales
TXN05489,Sales
TXN05490,Inventory
TXN05491,Payroll
TXN05492,Inventory
TXN05493,Operations
TXN05494,Sales
TXN05495,Payroll
TXN05496,Operations
TXN05497,Sales
TXN05498,Sales
TXN05499,Inventory
TXN05500,Sales
TXN05501,Payroll
TXN05502,Operations
TXN05503,Marketing
TXN05504,Marketing
TXN05505,Marketing
TXN05506,Operations
TXN05507,Payroll
TXN05508,Operations
TXN05509,Inventory
TXN05510,Operations
TXN05511,Operations
TXN05512,Marketing
TXN05513,Sales
TXN05514,Operations
TXN05515,Operations
TXN05516,Payroll
TXN05517,Inventory
TXN05518,Marketing
TXN05519,Operations
TXN05520,Sales
TXN05521,Payroll
TXN05522,Payroll
TXN05523,Marketing
TXN05524,Inventory
TXN05525,Sales
TXN05526,Payroll
TXN05527,Marketing
TXN05528,Operations
TXN05529,Marketing
TXN05530,Marketing
TXN05531,Payroll
TXN05532,Operations
TXN05533,Marketing
TXN05534,Operations
TXN05535,Inventory
TXN05536,Marketing
TXN05537,Sales
TXN05538,Inventory
TXN05539,Payroll
TXN05540,Inventory
TXN05541,Sales
TXN05542,Inventory
TXN05543,Marketing
TXN05544,Inventory
TXN05545,Payroll
TXN05546,Sales
TXN05547,Inventory
TXN05548,Sales
TXN05549,Payroll
TXN05550,Sales
TXN05551,Marketing
TXN05552,Operations
TXN05553,Inventory
TXN05554,Marketing
TXN05555,Payroll
TXN05556,Payroll
TXN05557,Payroll
TXN05558,Marketing
TXN05559,Marketing
TXN05560,Marketing
TXN05561,Sales
TXN05562,Sales
TXN05563,Payroll
TXN05564,Marketing
TXN05565,Inventory
TXN05566,Payroll
TXN05567,Sales
TXN05568,Marketing
TXN05569,Payroll
TXN05570,Operations
TXN05571,Sales
TXN05572,Payroll
TXN05573,Sales
TXN05574,Inventory
TXN05575,Operations
TXN05576,Operations
TXN05577,Operations
TXN05578,Payroll
TXN05579,Operations
TXN05580,Sales
TXN05581,Operations
TXN05582,Marketing
TXN05583,Sales
TXN05584,Sales
TXN05585,Marketing
TXN05586,Payroll
TXN05587,Sales
TXN05588,Inventory
TXN05589,Sales
TXN05590,Inventory
TXN05591,Inventory
TXN05592,Inventory
TXN05593,Marketing
TXN05594,Inventory
TXN05595,Operations
TXN05596,Operations
TXN05597,Payroll
TXN05598,Inventory
TXN05599,Marketing
TXN05600,Marketing
TXN05601,Payroll
TXN05602,Marketing
TXN05603,Operations
TXN05604,Marketing
TXN05605,Sales
TXN05606,Sales
TXN05607,Inventory
TXN05608,Payroll
TXN05609,Payroll
TXN05610,Marketing
TXN05611,Marketing
TXN05612,Inventory
TXN05613,Payroll
TXN05614,Operations
TXN05615,Payroll
TXN05616,Marketing
TXN05617,Payroll
TXN05618,Operations
TXN05619,Inventory
TXN05620,Payroll
TXN05621,Marketing
TXN05622,Sales
TXN05623,Sales
TXN05624,Operations
TXN05625,Operations
TXN05626,Inventory
TXN05627,Payroll
TXN05628,Inventory
TXN05629,Inventory
TXN05630,Marketing
TXN05631,Sales
TXN05632,Inventory
TXN05633,Payroll
TXN05634,Operations
TXN05635,Payroll
TXN05636,Operations
TXN05637,Inventory
TXN05638,Operations
TXN05639,Payroll
TXN05640,Inventory
TXN05641,Inventory
TXN05642,Operations
TXN05643,Payroll
TXN05644,Payroll
TXN05645,Inventory
TXN05646,Marketing
TXN05647,Inventory
TXN05648,Inventory
TXN05649,Operations
TXN05650,Marketing
TXN05651,Inventory
TXN05652,Sales
TXN05653,Operations
TXN05654,Payroll
TXN05655,Marketing
TXN05656,Payroll
TXN05657,Marketing
TXN05658,Marketing
TXN05659,Payroll
TXN05660,Payroll
TXN05661,Inventory
TXN05662,Payroll
TXN05663,Operations
TXN05664,Sales
TXN05665,Payroll
TXN05666,Inventory
TXN05667,Inventory
TXN05668,Inventory
TXN05669,Payroll
TXN05670,Operations
TXN05671,Inventory
TXN05672,Payroll
TXN05673,Sales
TXN05674,Operations
TXN05675,Operations
TXN05676,Sales
TXN05677,Sales
TXN05678,Payroll
TXN05679,Operations
TXN05680,Payroll
TXN05681,Sales
TXN05682,Operations
TXN05683,Marketing
TXN05684,Marketing
TXN05685,Sales
TXN05686,Payroll
TXN05687,Sales
TXN05688,Operations
TXN05689,Inventory
TXN05690,Operations
TXN05691,Operations
TXN05692,Marketing
TXN05693,Inventory
TXN05694,Payroll
TXN05695,Marketing
TXN05696,Operations
TXN05697,Operations
TXN05698,Payroll
TXN05699,Sales
TXN05700,Marketing
TXN05701,Inventory
TXN05702,Sales
TXN05703,Operations
TXN05704,Inventory
TXN05705,Payroll
TXN05706,Marketing
TXN05707,Inventory
TXN05708,Marketing
TXN05709,Operations
TXN05710,Sales
TXN05711,Sales
TXN05712,Sales
TXN05713,Inventory
TXN05714,Marketing
TXN05715,Sales
TXN05716,Sales
TXN05717,Payroll
TXN05718,Sales
TXN05719,Operations
TXN05720,Marketing
TXN05721,Inventory
TXN05722,Inventory
TXN05723,Payroll
TXN05724,Operations
TXN05725,Operations
TXN05726,Payroll
TXN05727,Marketing
TXN05728,Marketing
TXN05729,Payroll
TXN05730,Operations
TXN05731,Operations
TXN05732,Operations
TXN05733,Marketing
TXN05734,Payroll
TXN05735,Operations
TXN05736,Sales
TXN05737,Payroll
TXN05738,Payroll
TXN05739,Operations
TXN05740,Operations
TXN05741,Payroll
TXN05742,Operations
TXN05743,Inventory
TXN05744,Sales
TXN05745,Payroll
TXN05746,Payroll
TXN05747,Sales
TXN05748,Sales
TXN05749,Marketing
TXN05750,Marketing
TXN05751,Payroll
TXN05752,Payroll
TXN05753,Inventory
TXN05754,Operations
TXN05755,Inventory
TXN05756,Operations
TXN05757,Inventory
TXN05758,Operations
TXN05759,Payroll
TXN05760,Inventory
TXN05761,Sales
TXN05762,Marketing
TXN05763,Sales
TXN05764,Sales
TXN05765,Payroll
TXN05766,Payroll
TXN05767,Operations
TXN05768,Marketing
TXN05769,Payroll
TXN05770,Inventory
TXN05771,Marketing
TXN05772,Sales
TXN05773,Sales
TXN05774,Payroll
TXN05775,Inventory
TXN05776,Sales
TXN05777,Operations
TXN05778,Marketing
TXN05779,Payroll
TXN05780,Marketing
TXN05781,Marketing
TXN05782,Inventory
TXN05783,Inventory
TXN05784,Inventory
TXN05785,Inventory
TXN05786,Marketing
TXN05787,Payroll
TXN05788,Operations
TXN05789,Sales
TXN05790,Sales
TXN05791,Payroll
TXN05792,Marketing
TXN05793,Payroll
TXN05794,Inventory
TXN05795,Marketing
TXN05796,Payroll
TXN05797,Operations
TXN05798,Operations
TXN05799,Inventory
TXN05800,Sales
TXN05801,Operations
TXN05802,Inventory
TXN05803,Marketing
TXN05804,Marketing
TXN05805,Marketing
TXN05806,Marketing
TXN05807,Sales
TXN05808,Marketing
TXN05809,Sales
TXN05810,Sales
TXN05811,Inventory
TXN05812,Operations
TXN05813,Marketing
TXN05814,Payroll
TXN05815,Inventory
TXN05816,Sales
TXN05817,Payroll
TXN05818,Sales
TXN05819,Marketing
TXN05820,Payroll
TXN05821,Operations
TXN05822,Inventory
TXN05823,Payroll
TXN05824,Sales
TXN05825,Inventory
TXN05826,Marketing
TXN05827,Operations
TXN05828,Marketing
TXN05829,Payroll
TXN05830,Sales
TXN05831,Marketing
TXN05832,Operations
TXN05833,Marketing
TXN05834,Payroll
TXN05835,Inventory
TXN05836,Payroll
TXN05837,Marketing
TXN05838,Sales
TXN05839,Payroll
TXN05840,Marketing
TXN05841,Marketing
TXN05842,Sales
TXN05843,Marketing
TXN05844,Payroll
TXN05845,Inventory
TXN05846,Payroll
TXN05847,Sales
TXN05848,Operations
TXN05849,Payroll
TXN05850,Marketing
TXN05851,Inventory
TXN05852,Payroll
TXN05853,Operations
TXN05854,Operations
TXN05855,Operations
TXN05856,Payroll
TXN05857,Payroll
TXN05858,Sales
TXN05859,Operations
TXN05860,Payroll
TXN05861,Operations
TXN05862,Payroll
TXN05863,Sales
TXN05864,Payroll
TXN05865,Sales
TXN05866,Payroll
TXN05867,Sales
TXN05868,Inventory
TXN05869,Sales
TXN05870,Payroll
TXN05871,Operations
TXN05872,Inventory
TXN05873,Inventory
TXN05874,Sales
TXN05875,Sales
TXN05876,Marketing
TXN05877,Inventory
TXN05878,Operations
TXN05879,Marketing
TXN05880,Operations
TXN05881,Inventory
TXN05882,Sales
TXN05883,Payroll
TXN05884,Operations
TXN05885,Sales
TXN05886,Marketing
TXN05887,Payroll
TXN05888,Payroll
TXN05889,Operations
TXN05890,Operations
TXN05891,Marketing
TXN05892,Payroll
TXN05893,Sales
TXN05894,Marketing
TXN05895,Inventory
TXN05896,Marketing
TXN05897,Inventory
TXN05898,Inventory
TXN05899,Inventory
TXN05900,Inventory
TXN05901,Operations
TXN05902,Sales
TXN05903,Payroll
TXN05904,Inventory
TXN05905,Inventory
TXN05906,Operations
TXN05907,Operations
TXN05908,Inventory
TXN05909,Inventory
TXN05910,Inventory
TXN05911,Sales
TXN05912,Operations
TXN05913,Payroll
TXN05914,Payroll
TXN05915,Operations
TXN05916,Payroll
TXN05917,Operations
TXN05918,Payroll
TXN05919,Operations
TXN05920,Operations
TXN05921,Marketing
TXN05922,Inventory
TXN05923,Inventory
TXN05924,Operations
TXN05925,Sales
TXN05926,Inventory
TXN05927,Inventory
TXN05928,Inventory
TXN05929,Marketing
TXN05930,Marketing
TXN05931,Sales
TXN05932,Sales
TXN05933,Operations
TXN05934,Inventory
TXN05935,Sales
TXN05936,Payroll
TXN05937,Marketing
TXN05938,Operations
TXN05939,Marketing
TXN05940,Payroll
TXN05941,Inventory
TXN05942,Marketing
TXN05943,Marketing
TXN05944,Payroll
TXN05945,Sales
TXN05946,Marketing
TXN05947,Payroll
TXN05948,Marketing
TXN05949,Sales
TXN05950,Inventory
TXN05951,Operations
TXN05952,Marketing
TXN05953,Payroll
TXN05954,Marketing
TXN05955,Payroll
TXN05956,Inventory
TXN05957,Marketing
TXN05958,Sales
TXN05959,Marketing
TXN05960,Marketing
TXN05961,Payroll
TXN05962,Sales
TXN05963,Sales
TXN05964,Inventory
TXN05965,Payroll
TXN05966,Inventory
TXN05967,Operations
TXN05968,Inventory
TXN05969,Payroll
TXN05970,Payroll
TXN05971,Inventory
TXN05972,Sales
TXN05973,Payroll
TXN05974,Payroll
TXN05975,Marketing
TXN05976,Sales
TXN05977,Payroll
TXN05978,Marketing
TXN05979,Marketing
TXN05980,Payroll
TXN05981,Inventory
TXN05982,Marketing
TXN05983,Payroll
TXN05984,Inventory
TXN05985,Operations
TXN05986,Marketing
TXN05987,Operations
TXN05988,Payroll
TXN05989,Inventory
TXN05990,Sales
TXN05991,Sales
TXN05992,Inventory
TXN05993,Inventory
TXN05994,Payroll
TXN05995,Sales
TXN05996,Sales
TXN05997,Operations
TXN05998,Inventory
TXN05999,Inventory
TXN06000,Marketing
TXN06001,Operations
TXN06002,Inventory
TXN06003,Payroll
TXN06004,Marketing
TXN06005,Inventory
TXN06006,Inventory
TXN06007,Sales
TXN06008,Payroll
TXN06009,Inventory
TXN06010,Marketing
TXN06011,Operations
TXN06012,Payroll
TXN06013,Inventory
TXN06014,Marketing
TXN06015,Payroll
TXN06016,Operations
TXN06017,Payroll
TXN06018,Operations
TXN06019,Operations
TXN06020,Operations
TXN06021,Marketing
TXN06022,Marketing
TXN06023,Inventory
TXN06024,Marketing
TXN06025,Operations
TXN06026,Sales
TXN06027,Marketing
TXN06028,Inventory
TXN06029,Marketing
TXN06030,Payroll
TXN06031,Operations
TXN06032,Sales
TXN06033,Sales
TXN06034,Inventory
TXN06035,Operations
TXN06036,Marketing
TXN06037,Inventory
TXN06038,Operations
TXN06039,Marketing
TXN06040,Marketing
TXN06041,Operations
TXN06042,Payroll
TXN06043,Inventory
TXN06044,Marketing
TXN06045,Payroll
TXN06046,Sales
TXN06047,Sales
TXN06048,Marketing
TXN06049,Marketing
TXN06050,Payroll
TXN06051,Operations
TXN06052,Inventory
TXN06053,Sales
TXN06054,Payroll
TXN06055,Payroll
TXN06056,Operations
TXN06057,Sales
TXN06058,Sales
TXN06059,Payroll
TXN06060,Operations
TXN06061,Inventory
TXN06062,Marketing
TXN06063,Marketing
TXN06064,Sales
TXN06065,Sales
TXN06066,Sales
TXN06067,Sales
TXN06068,Operations
TXN06069,Marketing
TXN06070,Sales
TXN06071,Sales
TXN06072,Sales
TXN06073,Operations
TXN06074,Marketing
TXN06075,Inventory
TXN06076,Inventory
TXN06077,Payroll
TXN06078,Sales
TXN06079,Operations
TXN06080,Sales
TXN06081,Inventory
TXN06082,Sales
TXN06083,Sales
TXN06084,Marketing
TXN06085,Marketing
TXN06086,Marketing
TXN06087,Operations
TXN06088,Operations
TXN06089,Sales
TXN06090,Inventory
TXN06091,Sales
TXN06092,Marketing
TXN06093,Marketing
TXN06094,Sales
TXN06095,Operations
TXN06096,Sales
TXN06097,Sales
TXN06098,Operations
TXN06099,Inventory
TXN06100,Sales
TXN06101,Payroll
TXN06102,Sales
TXN06103,Sales
TXN06104,Sales
TXN06105,Payroll
TXN06106,Operations
TXN06107,Payroll
TXN06108,Inventory
TXN06109,Payroll
TXN06110,Payroll
TXN06111,Marketing
TXN06112,Operations
TXN06113,Sales
TXN06114,Sales
TXN06115,Sales
TXN06116,Operations
TXN06117,Inventory
TXN06118,Inventory
TXN06119,Sales
TXN06120,Sales
TXN06121,Inventory
TXN06122,Marketing
TXN06123,Payroll
TXN06124,Operations
TXN06125,Operations
TXN06126,Operations
TXN06127,Sales
TXN06128,Operations
TXN06129,Payroll
TXN06130,Marketing
TXN06131,Inventory
TXN06132,Inventory
TXN06133,Payroll
TXN06134,Inventory
TXN06135,Inventory
TXN06136,Inventory
TXN06137,Sales
TXN06138,Marketing
TXN06139,Payroll
TXN06140,Marketing
TXN06141,Inventory
TXN06142,Marketing
TXN06143,Operations
TXN06144,Operations
TXN06145,Operations
TXN06146,Payroll
TXN06147,Sales
TXN06148,Operations
TXN06149,Sales
TXN06150,Payroll
TXN06151,Payroll
TXN06152,Payroll
TXN06153,Marketing
TXN06154,Inventory
TXN06155,Sales
TXN06156,Sales
TXN06157,Sales
TXN06158,Sales
TXN06159,Marketing
TXN06160,Sales
TXN06161,Sales
TXN06162,Marketing
TXN06163,Marketing
TXN06164,Marketing
TXN06165,Marketing
TXN06166,Sales
TXN06167,Sales
TXN06168,Payroll
TXN06169,Marketing
TXN06170,Operations
TXN06171,Payroll
TXN06172,Marketing
TXN06173,Marketing
TXN06174,Inventory
TXN06175,Marketing
TXN06176,Payroll
TXN06177,Marketing
TXN06178,Payroll
TXN06179,Sales
TXN06180,Operations
TXN06181,Inventory
TXN06182,Payroll
TXN06183,Sales
TXN06184,Marketing
TXN06185,Payroll
TXN06186,Inventory
TXN06187,Operations
TXN06188,Inventory
TXN06189,Sales
TXN06190,Operations
TXN06191,Operations
TXN06192,Inventory
TXN06193,Sales
TXN06194,Inventory
TXN06195,Payroll
TXN06196,Payroll
TXN06197,Marketing
TXN06198,Inventory
TXN06199,Payroll
TXN06200,Sales
TXN06201,Marketing
TXN06202,Inventory
TXN06203,Payroll
TXN06204,Marketing
TXN06205,Marketing
TXN06206,Inventory
TXN06207,Operations
TXN06208,Sales
TXN06209,Marketing
TXN06210,Marketing
TXN06211,Marketing
TXN06212,Sales
TXN06213,Inventory
TXN06214,Operations
TXN06215,Payroll
TXN06216,Marketing
TXN06217,Sales
TXN06218,Payroll
TXN06219,Payroll
TXN06220,Sales
TXN06221,Marketing
TXN06222,Sales
TXN06223,Operations
TXN06224,Inventory
TXN06225,Marketing
TXN06226,Inventory
TXN06227,Marketing
TXN06228,Payroll
TXN06229,Inventory
TXN06230,Operations
TXN06231,Marketing
TXN06232,Inventory
TXN06233,Inventory
TXN06234,Operations
TXN06235,Marketing
TXN06236,Operations
TXN06237,Sales
TXN06238,Payroll
TXN06239,Operations
TXN06240,Sales
TXN06241,Operations
TXN06242,Operations
TXN06243,Marketing
TXN06244,Operations
TXN06245,Operations
TXN06246,Inventory
TXN06247,Operations
TXN06248,Payroll
TXN06249,Inventory
TXN06250,Operations
TXN06251,Operations
TXN06252,Marketing
TXN06253,Payroll
TXN06254,Operations
TXN06255,Operations
TXN06256,Inventory
TXN06257,Inventory
TXN06258,Payroll
TXN06259,Inventory
TXN06260,Operations
TXN06261,Sales
TXN06262,Sales
TXN06263,Marketing
TXN06264,Marketing
TXN06265,Inventory
TXN06266,Sales
TXN06267,Sales
TXN06268,Sales
TXN06269,Sales
TXN06270,Operations
TXN06271,Inventory
TXN06272,Marketing
TXN06273,Payroll
TXN06274,Sales
TXN06275,Payroll
TXN06276,Sales
TXN06277,Operations
TXN06278,Operations
TXN06279,Operations
TXN06280,Payroll
TXN06281,Payroll
TXN06282,Inventory
TXN06283,Operations
TXN06284,Inventory
TXN06285,Operations
TXN06286,Inventory
TXN06287,Sales
TXN06288,Inventory
TXN06289,Payroll
TXN06290,Payroll
TXN06291,Payroll
TXN06292,Sales
TXN06293,Marketing
TXN06294,Marketing
TXN06295,Sales
TXN06296,Sales
TXN06297,Sales
TXN06298,Operations
TXN06299,Operations
TXN06300,Inventory
TXN06301,Marketing
TXN06302,Inventory
TXN06303,Sales
TXN06304,Sales
TXN06305,Inventory
TXN06306,Marketing
TXN06307,Marketing
TXN06308,Operations
TXN06309,Marketing
TXN06310,Payroll
TXN06311,Operations
TXN06312,Operations
TXN06313,Operations
TXN06314,Sales
TXN06315,Sales
TXN06316,Sales
TXN06317,Marketing
TXN06318,Operations
TXN06319,Operations
TXN06320,Marketing
TXN06321,Payroll
TXN06322,Inventory
TXN06323,Operations
TXN06324,Inventory
TXN06325,Payroll
TXN06326,Marketing
TXN06327,Operations
TXN06328,Payroll
TXN06329,Marketing
TXN06330,Payroll
TXN06331,Sales
TXN06332,Inventory
TXN06333,Operations
TXN06334,Inventory
TXN06335,Marketing
TXN06336,Inventory
TXN06337,Marketing
TXN06338,Operations
TXN06339,Operations
TXN06340,Operations
TXN06341,Inventory
TXN06342,Marketing
TXN06343,Payroll
TXN06344,Inventory
TXN06345,Operations
TXN06346,Marketing
TXN06347,Marketing
TXN06348,Operations
TXN06349,Inventory
TXN06350,Operations
TXN06351,Marketing
TXN06352,Sales
TXN06353,Operations
TXN06354,Sales
TXN06355,Payroll
TXN06356,Operations
TXN06357,Marketing
TXN06358,Sales
TXN06359,Sales
TXN06360,Marketing
TXN06361,Payroll
TXN06362,Payroll
TXN06363,Operations
TXN06364,Payroll
TXN06365,Operations
TXN06366,Sales
TXN06367,Marketing
TXN06368,Payroll
TXN06369,Marketing
TXN06370,Marketing
TXN06371,Sales
TXN06372,Payroll
TXN06373,Payroll
TXN06374,Marketing
TXN06375,Inventory
TXN06376,Inventory
TXN06377,Inventory
TXN06378,Marketing
TXN06379,Operations
TXN06380,Marketing
TXN06381,Inventory
TXN06382,Inventory
TXN06383,Marketing
TXN06384,Operations
TXN06385,Marketing
TXN06386,Inventory
TXN06387,Inventory
TXN06388,Inventory
TXN06389,Marketing
TXN06390,Inventory
TXN06391,Payroll
TXN06392,Sales
TXN06393,Inventory
TXN06394,Marketing
TXN06395,Marketing
TXN06396,Inventory
TXN06397,Payroll
TXN06398,Payroll
TXN06399,Payroll
TXN06400,Marketing
TXN06401,Operations
TXN06402,Marketing
TXN06403,Inventory
TXN06404,Operations
TXN06405,Marketing
TXN06406,Operations
TXN06407,Sales
TXN06408,Inventory
TXN06409,Payroll
TXN06410,Inventory
TXN06411,Payroll
TXN06412,Marketing
TXN06413,Marketing
TXN06414,Inventory
TXN06415,Inventory
TXN06416,Inventory
TXN06417,Payroll
TXN06418,Sales
TXN06419,Sales
TXN06420,Inventory
TXN06421,Inventory
TXN06422,Inventory
TXN06423,Payroll
TXN06424,Operations
TXN06425,Operations
TXN06426,Operations
TXN06427,Marketing
TXN06428,Inventory
TXN06429,Payroll
TXN06430,Sales
TXN06431,Sales
TXN06432,Sales
TXN06433,Operations
TXN06434,Marketing
TXN06435,Operations
TXN06436,Marketing
TXN06437,Payroll
TXN06438,Operations
TXN06439,Sales
TXN06440,Inventory
TXN06441,Marketing
TXN06442,Payroll
TXN06443,Payroll
TXN06444,Marketing
TXN06445,Payroll
TXN06446,Sales
TXN06447,Marketing
TXN06448,Sales
TXN06449,Payroll
TXN06450,Operations
TXN06451,Inventory
TXN06452,Inventory
TXN06453,Sales
TXN06454,Sales
TXN06455,Operations
TXN06456,Marketing
TXN06457,Payroll
TXN06458,Sales
TXN06459,Payroll
TXN06460,Inventory
TXN06461,Payroll
TXN06462,Operations
TXN06463,Operations
TXN06464,Operations
TXN06465,Sales
TXN06466,Payroll
TXN06467,Operations
TXN06468,Inventory
TXN06469,Payroll
TXN06470,Sales
TXN06471,Inventory
TXN06472,Operations
TXN06473,Payroll
TXN06474,Operations
TXN06475,Marketing
TXN06476,Payroll
TXN06477,Operations
TXN06478,Marketing
TXN06479,Operations
TXN06480,Marketing
TXN06481,Operations
TXN06482,Marketing
TXN06483,Sales
TXN06484,Inventory
TXN06485,Inventory
TXN06486,Sales
TXN06487,Operations
TXN06488,Inventory
TXN06489,Payroll
TXN06490,Sales
TXN06491,Inventory
TXN06492,Marketing
TXN06493,Operations
TXN06494,Inventory
TXN06495,Operations
TXN06496,Payroll
TXN06497,Inventory
TXN06498,Inventory
TXN06499,Payroll
TXN06500,Marketing
TXN06501,Sales
TXN06502,Inventory
TXN06503,Marketing
TXN06504,Marketing
TXN06505,Inventory
TXN06506,Operations
TXN06507,Payroll
TXN06508,Operations
TXN06509,Inventory
TXN06510,Marketing
TXN06511,Sales
TXN06512,Operations
TXN06513,Inventory
TXN06514,Payroll
TXN06515,Inventory
TXN06516,Operations
TXN06517,Operations
TXN06518,Payroll
TXN06519,Sales
TXN06520,Marketing
TXN06521,Payroll
TXN06522,Sales
TXN06523,Operations
TXN06524,Inventory
TXN06525,Inventory
TXN06526,Sales
TXN06527,Payroll
TXN06528,Sales
TXN06529,Payroll
TXN06530,Inventory
TXN06531,Operations
TXN06532,Operations
TXN06533,Sales
TXN06534,Inventory
TXN06535,Operations
TXN06536,Inventory
TXN06537,Operations
TXN06538,Payroll
TXN06539,Marketing
TXN06540,Sales
TXN06541,Inventory
TXN06542,Sales
TXN06543,Payroll
TXN06544,Sales
TXN06545,Payroll
TXN06546,Operations
TXN06547,Marketing
TXN06548,Marketing
TXN06549,Marketing
TXN06550,Inventory
TXN06551,Operations
TXN06552,Marketing
TXN06553,Marketing
TXN06554,Inventory
TXN06555,Operations
TXN06556,Inventory
TXN06557,Payroll
TXN06558,Inventory
TXN06559,Payroll
TXN06560,Operations
TXN06561,Marketing
TXN06562,Inventory
TXN06563,Operations
TXN06564,Sales
TXN06565,Sales
TXN06566,Payroll
TXN06567,Operations
TXN06568,Operations
TXN06569,Sales
TXN06570,Operations
TXN06571,Inventory
TXN06572,Operations
TXN06573,Marketing
TXN06574,Operations
TXN06575,Inventory
TXN06576,Payroll
TXN06577,Operations
TXN06578,Marketing
TXN06579,Sales
TXN06580,Sales
TXN06581,Sales
TXN06582,Sales
TXN06583,Marketing
TXN06584,Payroll
TXN06585,Inventory
TXN06586,Operations
TXN06587,Marketing
TXN06588,Operations
TXN06589,Inventory
TXN06590,Sales
TXN06591,Marketing
TXN06592,Marketing
TXN06593,Marketing
TXN06594,Inventory
TXN06595,Operations
TXN06596,Sales
TXN06597,Payroll
TXN06598,Marketing
TXN06599,Sales
