Transaction_ID,Payment_Method
TXN01171,Cash
TXN01172,Credit Card
TXN01173,Bank Transfer
TXN01174,Bank Transfer
TXN01175,Cash
TXN01176,Credit Card
TXN01177,Bank Transfer
TXN01178,Credit Card
TXN01179,Credit Card
TXN01180,Bank Transfer
TXN01181,Cash
TXN01182,Bank Transfer
TXN01183,Credit Card
TXN01184,Cash
TXN01185,Cash
TXN01186,Cash
TXN01187,Bank Transfer
TXN01188,Cash
TXN01189,Bank Transfer
TXN01190,Cash
TXN01191,Cash
TXN01192,Credit Card
TXN01193,Bank Transfer
TXN01194,Credit Card
TXN01195,Bank Transfer
TXN01196,Credit Card
TXN01197,Cash
TXN01198,Bank Transfer
TXN01199,Bank Transfer
TXN01200,Bank Transfer
TXN01201,Credit Card
TXN01202,Bank Transfer
TXN01203,Credit Card
TXN01204,Credit Card
TXN01205,Credit Card
TXN01206,Credit Card
TXN01207,Credit Card
TXN01208,Credit Card
TXN01209,Credit Card
TXN01210,Cash
TXN01211,Cash
TXN01212,Credit Card
TXN01213,Bank Transfer
TXN01214,Cash
TXN01215,Cash
TXN01216,Bank Transfer
TXN01217,Credit Card
TXN01218,Bank Transfer
TXN01219,Cash
TXN01220,Cash
TXN01221,Cash
TXN01222,Cash
TXN01223,Cash
TXN01224,Credit Card
TXN01225,Credit Card
TXN01226,Credit Card
TXN01227,Cash
TXN01228,Credit Card
TXN01229,Bank Transfer
TXN01230,Bank Transfer
TXN01231,Bank Transfer
TXN01232,Credit Card
TXN01233,Credit Card
TXN01234,Cash
TXN01235,Credit Card
TXN01236,Credit Card
TXN01237,Bank Transfer
TXN01238,Bank Transfer
TXN01239,Cash
TXN01240,Cash
TXN01241,Credit Card
TXN01242,Cash
TXN01243,Cash
TXN01244,Cash
TXN01245,Credit Card
TXN01246,Cash
TXN01247,Credit Card
TXN01248,Credit Card
TXN01249,Credit Card
TXN01250,Cash
TXN01251,Cash
TXN01252,Cash
TXN01253,Bank Transfer
TXN01254,Bank Transfer
TXN01255,Bank Transfer
TXN01256,Credit Card
TXN01257,Cash
TXN01258,Bank Transfer
TXN01259,Credit Card
TXN01260,Cash
TXN01261,Bank Transfer
TXN01262,Bank Transfer
TXN01263,Cash
TXN01264,Bank Transfer
TXN01265,Bank Transfer
TXN01266,Bank Transfer
TXN01267,Cash
TXN01268,Bank Transfer
TXN01269,Cash
TXN01270,Credit Card
TXN01271,Bank Transfer
TXN01272,Credit Card
TXN01273,Credit Card
TXN01274,Cash
TXN01275,Credit Card
TXN01276,Cash
TXN01277,Credit Card
TXN01278,Bank Transfer
TXN01279,Cash
TXN01280,Cash
TXN01281,Bank Transfer
TXN01282,Bank Transfer
TXN01283,Cash
TXN01284,Bank Transfer
TXN01285,Bank Transfer
TXN01286,Credit Card
TXN01287,Bank Transfer
TXN01288,Cash
TXN01289,Cash
TXN01290,Credit Card
TXN01291,Cash
TXN01292,Cash
TXN01293,Credit Card
TXN01294,Cash
TXN01295,Bank Transfer
TXN01296,Cash
TXN01297,Bank Transfer
TXN01298,Cash
TXN01299,Cash
TXN01300,Credit Card
TXN01301,Credit Card
TXN01302,Bank Transfer
TXN01303,Cash
TXN01304,Cash
TXN01305,Bank Transfer
TXN01306,Credit Card
TXN01307,Credit Card
TXN01308,Cash
TXN01309,Cash
TXN01310,Bank Transfer
TXN01311,Credit Card
TXN01312,Bank Transfer
TXN01313,Credit Card
TXN01314,Credit Card
TXN01315,Bank Transfer
TXN01316,Cash
TXN01317,Bank Transfer
TXN01318,Cash
TXN01319,Credit Card
TXN01320,Bank Transfer
TXN01321,Cash
TXN01322,Credit Card
TXN01323,Credit Card
TXN01324,Bank Transfer
TXN01325,Cash
TXN01326,Bank Transfer
TXN01327,Cash
TXN01328,Credit Card
TXN01329,Cash
TXN01330,Bank Transfer
TXN01331,Bank Transfer
TXN01332,Cash
TXN01333,Cash
TXN01334,Credit Card
TXN01335,Credit Card
TXN01336,Bank Transfer
TXN01337,Cash
TXN01338,Credit Card
TXN01339,Cash
TXN01340,Cash
TXN01341,Credit Card
TXN01342,Cash
TXN01343,Cash
TXN01344,Cash
TXN01345,Credit Card
TXN01346,Credit Card
TXN01347,Credit Card
TXN01348,Cash
TXN01349,Cash
TXN01350,Bank Transfer
TXN01351,Cash
TXN01352,Bank Transfer
TXN01353,Credit Card
TXN01354,Cash
TXN01355,Cash
TXN01356,Cash
TXN01357,Cash
TXN01358,Bank Transfer
TXN01359,Bank Transfer
TXN01360,Cash
TXN01361,Bank Transfer
TXN01362,Cash
TXN01363,Cash
TXN01364,Bank Transfer
TXN01365,Bank Transfer
TXN01366,Cash
TXN01367,Bank Transfer
TXN01368,Bank Transfer
TXN01369,Bank Transfer
TXN01370,Credit Card
TXN01371,Bank Transfer
TXN01372,Bank Transfer
TXN01373,Credit Card
TXN01374,Cash
TXN01375,Cash
TXN01376,Credit Card
TXN01377,Credit Card
TXN01378,Cash
TXN01379,Cash
TXN01380,Credit Card
TXN01381,Cash
TXN01382,Credit Card
TXN01383,Credit Card
TXN01384,Credit Card
TXN01385,Cash
TXN01386,Credit Card
TXN01387,Cash
TXN01388,Bank Transfer
TXN01389,Cash
TXN01390,Credit Card
TXN01391,Credit Card
TXN01392,Credit Card
TXN01393,Cash
TXN01394,Bank Transfer
TXN01395,Credit Card
TXN01396,Credit Card
TXN01397,Cash
TXN01398,Credit Card
TXN01399,Cash
TXN01400,Credit Card
TXN01401,Cash
TXN01402,Credit Card
TXN01403,Credit Card
TXN01404,Bank Transfer
TXN01405,Bank Transfer
TXN01406,Bank Transfer
TXN01407,Credit Card
TXN01408,Cash
TXN01409,Bank Transfer
TXN01410,Bank Transfer
TXN01411,Credit Card
TXN01412,Credit Card
TXN01413,Credit Card
TXN01414,Cash
TXN01415,Cash
TXN01416,Credit Card
TXN01417,Cash
TXN01418,Cash
TXN01419,Bank Transfer
TXN01420,Cash
TXN01421,Cash
TXN01422,Cash
TXN01423,Credit Card
TXN01424,Credit Card
TXN01425,Cash
TXN01426,Cash
TXN01427,Credit Card
TXN01428,Credit Card
TXN01429,Bank Transfer
TXN01430,Cash
TXN01431,Bank Transfer
TXN01432,Cash
TXN01433,Cash
TXN01434,Credit Card
TXN01435,Cash
TXN01436,Credit Card
TXN01437,Cash
TXN01438,Bank Transfer
TXN01439,Credit Card
TXN01440,Credit Card
TXN01441,Credit Card
TXN01442,Bank Transfer
TXN01443,Cash
TXN01444,Cash
TXN01445,Bank Transfer
TXN01446,Cash
TXN01447,Cash
TXN01448,Credit Card
TXN01449,Credit Card
TXN01450,Credit Card
TXN01451,Credit Card
TXN01452,Bank Transfer
TXN01453,Credit Card
TXN01454,Cash
TXN01455,Credit Card
TXN01456,Credit Card
TXN01457,Credit Card
TXN01458,Bank Transfer
TXN01459,Credit Card
TXN01460,Cash
TXN01461,Credit Card
TXN01462,Credit Card
TXN01463,Bank Transfer
TXN01464,Cash
TXN01465,Credit Card
TXN01466,Credit Card
TXN01467,Cash
TXN01468,Cash
TXN01469,Credit Card
TXN01470,Bank Transfer
TXN01471,Cash
TXN01472,Bank Transfer
TXN01473,Bank Transfer
TXN01474,Cash
TXN01475,Bank Transfer
TXN01476,Credit Card
TXN01477,Cash
TXN01478,Cash
TXN01479,Bank Transfer
TXN01480,Bank Transfer
TXN01481,Bank Transfer
TXN01482,Credit Card
TXN01483,Bank Transfer
TXN01484,Bank Transfer
TXN01485,Bank Transfer
TXN01486,Cash
TXN01487,Credit Card
TXN01488,Cash
TXN01489,Credit Card
TXN01490,Cash
TXN01491,Cash
TXN01492,Bank Transfer
TXN01493,Bank Transfer
TXN01494,Credit Card
TXN01495,Bank Transfer
TXN01496,Bank Transfer
TXN01497,Cash
TXN01498,Credit Card
TXN01499,Cash
TXN01500,Cash
TXN01501,Bank Transfer
TXN01502,Credit Card
TXN01503,Cash
TXN01504,Cash
TXN01505,Bank Transfer
TXN01506,Credit Card
TXN01507,Credit Card
TXN01508,Credit Card
TXN01509,Cash
TXN01510,Bank Transfer
TXN01511,Cash
TXN01512,Cash
TXN01513,Cash
TXN01514,Credit Card
TXN01515,Credit Card
TXN01516,Cash
TXN01517,Cash
TXN01518,Bank Transfer
TXN01519,Bank Transfer
TXN01520,Cash
TXN01521,Cash
TXN01522,Bank Transfer
TXN01523,Credit Card
TXN01524,Bank Transfer
TXN01525,Bank Transfer
TXN01526,Bank Transfer
TXN01527,Credit Card
TXN01528,Cash
TXN01529,Bank Transfer
TXN01530,Bank Transfer
TXN01531,Credit Card
TXN01532,Bank Transfer
TXN01533,Credit Card
TXN01534,Cash
TXN01535,Bank Transfer
TXN01536,Credit Card
TXN01537,Cash
TXN01538,Credit Card
TXN01539,Credit Card
TXN01540,Cash
TXN01541,Credit Card
TXN01542,Bank Transfer
TXN01543,Credit Card
TXN01544,Credit Card
TXN01545,Credit Card
TXN01546,Credit Card
TXN01547,Credit Card
TXN01548,Bank Transfer
TXN01549,Credit Card
TXN01550,Bank Transfer
TXN01551,Cash
TXN01552,Bank Transfer
TXN01553,Credit Card
TXN01554,Bank Transfer
TXN01555,Cash
TXN01556,Credit Card
TXN01557,Credit Card
TXN01558,Credit Card
TXN01559,Cash
TXN01560,Credit Card
TXN01561,Cash
TXN01562,Cash
TXN01563,Bank Transfer
TXN01564,Credit Card
TXN01565,Bank Transfer
TXN01566,Bank Transfer
TXN01567,Cash
TXN01568,Credit Card
TXN01569,Cash
TXN01570,Bank Transfer
TXN01571,Credit Card
TXN01572,Cash
TXN01573,Credit Card
TXN01574,Cash
TXN01575,Cash
TXN01576,Bank Transfer
TXN01577,Bank Transfer
TXN01578,Cash
TXN01579,Cash
TXN01580,Bank Transfer
TXN01581,Cash
TXN01582,Cash
TXN01583,Credit Card
TXN01584,Credit Card
TXN01585,Credit Card
TXN01586,Cash
TXN01587,Cash
TXN01588,Cash
TXN01589,Bank Transfer
TXN01590,Cash
TXN01591,Credit Card
TXN01592,Cash
TXN01593,Bank Transfer
TXN01594,Bank Transfer
TXN01595,Bank Transfer
TXN01596,Credit Card
TXN01597,Credit Card
TXN01598,Cash
TXN01599,Cash
TXN01600,Cash
TXN01601,Bank Transfer
TXN01602,Cash
TXN01603,Bank Transfer
TXN01604,Bank Transfer
TXN01605,Cash
TXN01606,Credit Card
TXN01607,Credit Card
TXN01608,Credit Card
TXN01609,Credit Card
TXN01610,Cash
TXN01611,Bank Transfer
TXN01612,Bank Transfer
TXN01613,Bank Transfer
TXN01614,Credit Card
TXN01615,Bank Transfer
TXN01616,Credit Card
TXN01617,Credit Card
TXN01618,Bank Transfer
TXN01619,Cash
TXN01620,Credit Card
TXN01621,Credit Card
TXN01622,Credit Card
TXN01623,Cash
TXN01624,Cash
TXN01625,Credit Card
TXN01626,Credit Card
TXN01627,Cash
TXN01628,Credit Card
TXN01629,Bank Transfer
TXN01630,Credit Card
TXN01631,Cash
TXN01632,Cash
TXN01633,Bank Transfer
TXN01634,Credit Card
TXN01635,Credit Card
TXN01636,Bank Transfer
TXN01637,Cash
TXN01638,Cash
TXN01639,Cash
TXN01640,Cash
TXN01641,Bank Transfer
TXN01642,Cash
TXN01643,Cash
TXN01644,Bank Transfer
TXN01645,Credit Card
TXN01646,Credit Card
TXN01647,Credit Card
TXN01648,Credit Card
TXN01649,Bank Transfer
TXN01650,Bank Transfer
TXN01651,Cash
TXN01652,Cash
TXN01653,Cash
TXN01654,Credit Card
TXN01655,Credit Card
TXN01656,Bank Transfer
TXN01657,Credit Card
TXN01658,Cash
TXN01659,Bank Transfer
TXN01660,Credit Card
TXN01661,Bank Transfer
TXN01662,Cash
TXN01663,Bank Transfer
TXN01664,Credit Card
TXN01665,Credit Card
TXN01666,Cash
TXN01667,Cash
TXN01668,Bank Transfer
TXN01669,Cash
TXN01670,Cash
TXN01671,Bank Transfer
TXN01672,Cash
TXN01673,Cash
TXN01674,Credit Card
TXN01675,Cash
TXN01676,Cash
TXN01677,Credit Card
TXN01678,Credit Card
TXN01679,Credit Card
TXN01680,Credit Card
TXN01681,Credit Card
TXN01682,Credit Card
TXN01683,Credit Card
TXN01684,Credit Card
TXN01685,Cash
TXN01686,Bank Transfer
TXN01687,Credit Card
TXN01688,Bank Transfer
TXN01689,Credit Card
TXN01690,Credit Card
TXN01691,Credit Card
TXN01692,Cash
TXN01693,Cash
TXN01694,Credit Card
TXN01695,Cash
TXN01696,Cash
TXN01697,Bank Transfer
TXN01698,Cash
TXN01699,Credit Card
TXN01700,Bank Transfer
TXN01701,Credit Card
TXN01702,Cash
TXN01703,Credit Card
TXN01704,Cash
TXN01705,Credit Card
TXN01706,Bank Transfer
TXN01707,Credit Card
TXN01708,Credit Card
TXN01709,Cash
TXN01710,Bank Transfer
TXN01711,Bank Transfer
TXN01712,Cash
TXN01713,Bank Transfer
TXN01714,Cash
TXN01715,Credit Card
TXN01716,Cash
TXN01717,Bank Transfer
TXN01718,Credit Card
TXN01719,Credit Card
TXN01720,Cash
TXN01721,Bank Transfer
TXN01722,Credit Card
TXN01723,Bank Transfer
TXN01724,Credit Card
TXN01725,Bank Transfer
TXN01726,Credit Card
TXN01727,Cash
TXN01728,Credit Card
TXN01729,Credit Card
TXN01730,Bank Transfer
TXN01731,Bank Transfer
TXN01732,Cash
TXN01733,Bank Transfer
TXN01734,Bank Transfer
TXN01735,Bank Transfer
TXN01736,Credit Card
TXN01737,Cash
TXN01738,Credit Card
TXN01739,Credit Card
TXN01740,Credit Card
TXN01741,Bank Transfer
TXN01742,Credit Card
TXN01743,Cash
TXN01744,Credit Card
TXN01745,Bank Transfer
TXN01746,Cash
TXN01747,Bank Transfer
TXN01748,Cash
TXN01749,Credit Card
TXN01750,Cash
TXN01751,Cash
TXN01752,Credit Card
TXN01753,Bank Transfer
TXN01754,Bank Transfer
TXN01755,Credit Card
TXN01756,Credit Card
TXN01757,Credit Card
TXN01758,Cash
TXN01759,Credit Card
TXN01760,Credit Card
TXN01761,Credit Card
TXN01762,Bank Transfer
TXN01763,Bank Transfer
TXN01764,Credit Card
TXN01765,Credit Card
TXN01766,Cash
TXN01767,Cash
TXN01768,Cash
TXN01769,Credit Card
TXN01770,Credit Card
TXN01771,Bank Transfer
TXN01772,Credit Card
TXN01773,Cash
TXN01774,Credit Card
TXN01775,Cash
TXN01776,Credit Card
TXN01777,Credit Card
TXN01778,Bank Transfer
TXN01779,Cash
TXN01780,Cash
TXN01781,Credit Card
TXN01782,Bank Transfer
TXN01783,Bank Transfer
TXN01784,Bank Transfer
TXN01785,Cash
TXN01786,Credit Card
TXN01787,Credit Card
TXN01788,Credit Card
TXN01789,Cash
TXN01790,Bank Transfer
TXN01791,Cash
TXN01792,Cash
TXN01793,Cash
TXN01794,Credit Card
TXN01795,Credit Card
TXN01796,Cash
TXN01797,Cash
TXN01798,Credit Card
TXN01799,Credit Card
TXN01800,Credit Card
TXN01801,Cash
TXN01802,Bank Transfer
TXN01803,Cash
TXN01804,Credit Card
TXN01805,Credit Card
TXN01806,Bank Transfer
TXN01807,Bank Transfer
TXN01808,Cash
TXN01809,Credit Card
TXN01810,Cash
TXN01811,Cash
TXN01812,Bank Transfer
TXN01813,Bank Transfer
TXN01814,Credit Card
TXN01815,Bank Transfer
TXN01816,Bank Transfer
TXN01817,Bank Transfer
TXN01818,Cash
TXN01819,Cash
TXN01820,Cash
TXN01821,Cash
TXN01822,Credit Card
TXN01823,Credit Card
TXN01824,Bank Transfer
TXN01825,Credit Card
TXN01826,Bank Transfer
TXN01827,Credit Card
TXN01828,Bank Transfer
TXN01829,Credit Card
TXN01830,Credit Card
TXN01831,Cash
TXN01832,Credit Card
TXN01833,Cash
TXN01834,Cash
TXN01835,Bank Transfer
TXN01836,Credit Card
TXN01837,Cash
TXN01838,Credit Card
TXN01839,Cash
TXN01840,Cash
TXN01841,Credit Card
TXN01842,Cash
TXN01843,Cash
TXN01844,Bank Transfer
TXN01845,Credit Card
TXN01846,Bank Transfer
TXN01847,Cash
TXN01848,Credit Card
TXN01849,Cash
TXN01850,Credit Card
TXN01851,Cash
TXN01852,Credit Card
TXN01853,Bank Transfer
TXN01854,Cash
TXN01855,Cash
TXN01856,Bank Transfer
TXN01857,Credit Card
TXN01858,Credit Card
TXN01859,Credit Card
TXN01860,Cash
TXN01861,Credit Card
TXN01862,Bank Transfer
TXN01863,Bank Transfer
TXN01864,Credit Card
TXN01865,Bank Transfer
TXN01866,Bank Transfer
TXN01867,Cash
TXN01868,Credit Card
TXN01869,Bank Transfer
TXN01870,Bank Transfer
TXN01871,Bank Transfer
TXN01872,Credit Card
TXN01873,Credit Card
TXN01874,Cash
TXN01875,Cash
TXN01876,Bank Transfer
TXN01877,Cash
TXN01878,Bank Transfer
TXN01879,Bank Transfer
TXN01880,Credit Card
TXN01881,Cash
TXN01882,Bank Transfer
TXN01883,Credit Card
TXN01884,Credit Card
TXN01885,Cash
TXN01886,Cash
TXN01887,Credit Card
TXN01888,Cash
TXN01889,Bank Transfer
TXN01890,Credit Card
TXN01891,Cash
TXN01892,Credit Card
TXN01893,Cash
TXN01894,Cash
TXN01895,Bank Transfer
TXN01896,Cash
TXN01897,Credit Card
TXN01898,Credit Card
TXN01899,Cash
TXN01900,Bank Transfer
TXN01901,Credit Card
TXN01902,Cash
TXN01903,Bank Transfer
TXN01904,Bank Transfer
TXN01905,Cash
TXN01906,Credit Card
TXN01907,Cash
TXN01908,Bank Transfer
TXN01909,Cash
TXN01910,Cash
TXN01911,Cash
TXN01912,Credit Card
TXN01913,Credit Card
TXN01914,Credit Card
TXN01915,Cash
TXN01916,Bank Transfer
TXN01917,Credit Card
TXN01918,Bank Transfer
TXN01919,Credit Card
TXN01920,Credit Card
TXN01921,Bank Transfer
TXN01922,Credit Card
TXN01923,Cash
TXN01924,Credit Card
TXN01925,Cash
TXN01926,Cash
TXN01927,Cash
TXN01928,Credit Card
TXN01929,Bank Transfer
TXN01930,Credit Card
TXN01931,Bank Transfer
TXN01932,Credit Card
TXN01933,Bank Transfer
TXN01934,Bank Transfer
TXN01935,Cash
TXN01936,Cash
TXN01937,Bank Transfer
TXN01938,Credit Card
TXN01939,Bank Transfer
TXN01940,Bank Transfer
TXN01941,Bank Transfer
TXN01942,Credit Card
TXN01943,Bank Transfer
TXN01944,Bank Transfer
TXN01945,Cash
TXN01946,Bank Transfer
TXN01947,Bank Transfer
TXN01948,Credit Card
TXN01949,Bank Transfer
TXN01950,Bank Transfer
TXN01951,Cash
TXN01952,Credit Card
TXN01953,Credit Card
TXN01954,Bank Transfer
TXN01955,Credit Card
TXN01956,Cash
TXN01957,Credit Card
TXN01958,Cash
TXN01959,Bank Transfer
TXN01960,Credit Card
TXN01961,Credit Card
TXN01962,Cash
TXN01963,Bank Transfer
TXN01964,Credit Card
TXN01965,Credit Card
TXN01966,Cash
TXN01967,Cash
TXN01968,Cash
TXN01969,Credit Card
TXN01970,Credit Card
TXN01971,Bank Transfer
TXN01972,Cash
TXN01973,Credit Card
TXN01974,Cash
TXN01975,Bank Transfer
TXN01976,Bank Transfer
TXN01977,Cash
TXN01978,Cash
TXN01979,Bank Transfer
TXN01980,Cash
TXN01981,Bank Transfer
TXN01982,Credit Card
TXN01983,Cash
TXN01984,Cash
TXN01985,Bank Transfer
TXN01986,Credit Card
TXN01987,Cash
TXN01988,Credit Card
TXN01989,Credit Card
TXN01990,Cash
TXN01991,Bank Transfer
TXN01992,Credit Card
TXN01993,Bank Transfer
TXN01994,Cash
TXN01995,Bank Transfer
TXN01996,Credit Card
TXN01997,Bank Transfer
TXN01998,Cash
TXN01999,Credit Card
TXN02000,Bank Transfer
TXN02001,Cash
TXN02002,Credit Card
TXN02003,Cash
TXN02004,Credit Card
TXN02005,Cash
TXN02006,Bank Transfer
TXN02007,Bank Transfer
TXN02008,Cash
TXN02009,Cash
TXN02010,Credit Card
TXN02011,Credit Card
TXN02012,Cash
TXN02013,Bank Transfer
TXN02014,Bank Transfer
TXN02015,Bank Transfer
TXN02016,Cash
TXN02017,Bank Transfer
TXN02018,Bank Transfer
TXN02019,Bank Transfer
TXN02020,Bank Transfer
TXN02021,Credit Card
TXN02022,Cash
TXN02023,Cash
TXN02024,Bank Transfer
TXN02025,Credit Card
TXN02026,Bank Transfer
TXN02027,Credit Card
TXN02028,Bank Transfer
TXN02029,Bank Transfer
TXN02030,Cash
TXN02031,Credit Card
TXN02032,Cash
TXN02033,Cash
TXN02034,Cash
TXN02035,Bank Transfer
TXN02036,Credit Card
TXN02037,Cash
TXN02038,Credit Card
TXN02039,Credit Card
TXN02040,Credit Card
TXN02041,Credit Card
TXN02042,Credit Card
TXN02043,Cash
TXN02044,Cash
TXN02045,Credit Card
TXN02046,Credit Card
TXN02047,Credit Card
TXN02048,Cash
TXN02049,Bank Transfer
TXN02050,Bank Transfer
TXN02051,Credit Card
TXN02052,Cash
TXN02053,Credit Card
TXN02054,Credit Card
TXN02055,Credit Card
TXN02056,Bank Transfer
TXN02057,Bank Transfer
TXN02058,Cash
TXN02059,Bank Transfer
TXN02060,Cash
TXN02061,Cash
TXN02062,Cash
TXN02063,Cash
TXN02064,Credit Card
TXN02065,Bank Transfer
TXN02066,Bank Transfer
TXN02067,Credit Card
TXN02068,Credit Card
TXN02069,Bank Transfer
TXN02070,Cash
TXN02071,Bank Transfer
TXN02072,Cash
TXN02073,Credit Card
TXN02074,Bank Transfer
TXN02075,Bank Transfer
TXN02076,Bank Transfer
TXN02077,Cash
TXN02078,Cash
TXN02079,Cash
TXN02080,Cash
TXN02081,Bank Transfer
TXN02082,Cash
TXN02083,Cash
TXN02084,Bank Transfer
TXN02085,Credit Card
TXN02086,Cash
TXN02087,Credit Card
TXN02088,Cash
TXN02089,Credit Card
TXN02090,Bank Transfer
TXN02091,Cash
TXN02092,Credit Card
TXN02093,Credit Card
TXN02094,Bank Transfer
TXN02095,Credit Card
TXN02096,Credit Card
TXN02097,Cash
TXN02098,Bank Transfer
TXN02099,Bank Transfer
TXN02100,Bank Transfer
TXN02101,Bank Transfer
TXN02102,Credit Card
TXN02103,Cash
TXN02104,Cash
TXN02105,Bank Transfer
TXN02106,Bank Transfer
TXN02107,Bank Transfer
TXN02108,Credit Card
TXN02109,Credit Card
TXN02110,Bank Transfer
TXN02111,Bank Transfer
TXN02112,Bank Transfer
TXN02113,Bank Transfer
TXN02114,Credit Card
TXN02115,Bank Transfer
TXN02116,Cash
TXN02117,Bank Transfer
TXN02118,Credit Card
TXN02119,Bank Transfer
TXN02120,Bank Transfer
TXN02121,Bank Transfer
TXN02122,Cash
TXN02123,Credit Card
TXN02124,Credit Card
TXN02125,Credit Card
TXN02126,Credit Card
TXN02127,Credit Card
TXN02128,Bank Transfer
TXN02129,Cash
TXN02130,Cash
TXN02131,Bank Transfer
TXN02132,Credit Card
TXN02133,Cash
TXN02134,Cash
TXN02135,Credit Card
TXN02136,Credit Card
TXN02137,Bank Transfer
TXN02138,Cash
TXN02139,Bank Transfer
TXN02140,Credit Card
TXN02141,Credit Card
TXN02142,Bank Transfer
TXN02143,Cash
TXN02144,Cash
TXN02145,Credit Card
TXN02146,Bank Transfer
TXN02147,Credit Card
TXN02148,Credit Card
TXN02149,Cash
TXN02150,Credit Card
TXN02151,Cash
TXN02152,Bank Transfer
TXN02153,Cash
TXN02154,Credit Card
TXN02155,Bank Transfer
TXN02156,Bank Transfer
TXN02157,Credit Card
TXN02158,Bank Transfer
TXN02159,Bank Transfer
TXN02160,Credit Card
TXN02161,Cash
TXN02162,Cash
TXN02163,Cash
TXN02164,Credit Card
TXN02165,Cash
TXN02166,Bank Transfer
TXN02167,Cash
TXN02168,Credit Card
TXN02169,Bank Transfer
TXN02170,Cash
TXN02171,Credit Card
TXN02172,Cash
TXN02173,Bank Transfer
TXN02174,Bank Transfer
TXN02175,Bank Transfer
TXN02176,Cash
TXN02177,Bank Transfer
TXN02178,Credit Card
TXN02179,Credit Card
TXN02180,Cash
TXN02181,Credit Card
TXN02182,Credit Card
TXN02183,Credit Card
TXN02184,Cash
TXN02185,Credit Card
TXN02186,Credit Card
TXN02187,Credit Card
TXN02188,Bank Transfer
TXN02189,Cash
TXN02190,Cash
TXN02191,Bank Transfer
TXN02192,Credit Card
TXN02193,Bank Transfer
TXN02194,Credit Card
TXN02195,Cash
TXN02196,Cash
TXN02197,Bank Transfer
TXN02198,Cash
TXN02199,Cash
TXN02200,Bank Transfer
TXN02201,Credit Card
TXN02202,Credit Card
TXN02203,Cash
TXN02204,Bank Transfer
TXN02205,Cash
TXN02206,Cash
TXN02207,Cash
TXN02208,Credit Card
TXN02209,Cash
TXN02210,Bank Transfer
TXN02211,Bank Transfer
TXN02212,Credit Card
TXN02213,Bank Transfer
TXN02214,Credit Card
TXN02215,Cash
TXN02216,Bank Transfer
TXN02217,Cash
TXN02218,Cash
TXN02219,Credit Card
TXN02220,Cash
TXN02221,Bank Transfer
TXN02222,Bank Transfer
TXN02223,Cash
TXN02224,Bank Transfer
TXN02225,Cash
TXN02226,Credit Card
TXN02227,Cash
TXN02228,Cash
TXN02229,Bank Transfer
TXN02230,Bank Transfer
TXN02231,Credit Card
TXN02232,Cash
TXN02233,Bank Transfer
TXN02234,Cash
TXN02235,Credit Card
TXN02236,Credit Card
TXN02237,Bank Transfer
TXN02238,Credit Card
TXN02239,Credit Card
TXN02240,Bank Transfer
TXN02241,Bank Transfer
TXN02242,Credit Card
TXN02243,Bank Transfer
TXN02244,Bank Transfer
TXN02245,Cash
TXN02246,Bank Transfer
TXN02247,Cash
TXN02248,Credit Card
TXN02249,Cash
TXN02250,Bank Transfer
TXN02251,Credit Card
TXN02252,Bank Transfer
TXN02253,Credit Card
TXN02254,Bank Transfer
TXN02255,Bank Transfer
TXN02256,Bank Transfer
TXN02257,Bank Transfer
TXN02258,Credit Card
TXN02259,Cash
TXN02260,Cash
TXN02261,Bank Transfer
TXN02262,Cash
TXN02263,Cash
TXN02264,Cash
TXN02265,Credit Card
TXN02266,Credit Card
TXN02267,Credit Card
TXN02268,Cash
TXN02269,Bank Transfer
TXN02270,Bank Transfer
TXN02271,Cash
TXN02272,Bank Transfer
TXN02273,Bank Transfer
TXN02274,Credit Card
TXN02275,Cash
TXN02276,Bank Transfer
TXN02277,Cash
TXN02278,Credit Card
TXN02279,Bank Transfer
TXN02280,Cash
TXN02281,Cash
TXN02282,Cash
TXN02283,Bank Transfer
TXN02284,Bank Transfer
TXN02285,Credit Card
TXN02286,Credit Card
TXN02287,Credit Card
TXN02288,Bank Transfer
TXN02289,Credit Card
TXN02290,Bank Transfer
TXN02291,Credit Card
TXN02292,Credit Card
TXN02293,Credit Card
TXN02294,Credit Card
TXN02295,Credit Card
TXN02296,Cash
TXN02297,Bank Transfer
TXN02298,Cash
TXN02299,Cash
TXN02300,Credit Card
TXN02301,Bank Transfer
TXN02302,Bank Transfer
TXN02303,Bank Transfer
TXN02304,Cash
TXN02305,Bank Transfer
TXN02306,Credit Card
TXN02307,Bank Transfer
TXN02308,Bank Transfer
TXN02309,Bank Transfer
TXN02310,Cash
TXN02311,Bank Transfer
TXN02312,Bank Transfer
TXN02313,Bank Transfer
TXN02314,Cash
TXN02315,Credit Card
TXN02316,Credit Card
TXN02317,Cash
TXN02318,Cash
TXN02319,Cash
TXN02320,Cash
TXN02321,Credit Card
TXN02322,Cash
TXN02323,Cash
TXN02324,Bank Transfer
TXN02325,Bank Transfer
TXN02326,Credit Card
TXN02327,Cash
TXN02328,Credit Card
TXN02329,Bank Transfer
TXN02330,Credit Card
TXN02331,Credit Card
TXN02332,Bank Transfer
TXN02333,Credit Card
TXN02334,Cash
TXN02335,Bank Transfer
TXN02336,Bank Transfer
TXN02337,Bank Transfer
TXN02338,Credit Card
TXN02339,Credit Card
TXN02340,Cash
TXN02341,Credit Card
TXN02342,Bank Transfer
