Transaction_ID,Risk_Type
TXN06665,Misstatement
TXN06666,None
TXN06667,None
TXN06668,None
TXN06669,None
TXN06670,None
TXN06671,None
TXN06672,None
TXN06673,None
TXN06674,None
TXN06675,None
TXN06676,Error
TXN06677,None
TXN06678,None
TXN06679,None
TXN06680,None
TXN06681,None
TXN06682,None
TXN06683,Misstatement
TXN06684,None
TXN06685,None
TXN06686,None
TXN06687,None
TXN06688,None
TXN06689,None
TXN06690,None
TXN06691,None
TXN06692,None
TXN06693,None
TXN06694,None
TXN06695,None
TXN06696,None
TXN06697,None
TXN06698,None
TXN06699,None
TXN06700,None
TXN06701,None
TXN06702,None
TXN06703,None
TXN06704,None
TXN06705,None
TXN06706,None
TXN06707,Misstatement
TXN06708,None
TXN06709,None
TXN06710,Fraud
TXN06711,None
TXN06712,None
TXN06713,None
TXN06714,None
TXN06715,Misstatement
TXN06716,None
TXN06717,None
TXN06718,None
TXN06719,None
TXN06720,None
TXN06721,None
TXN06722,None
TXN06723,None
TXN06724,None
TXN06725,None
TXN06726,None
TXN06727,None
TXN06728,None
TXN06729,Fraud
TXN06730,None
TXN06731,None
TXN06732,None
TXN06733,Error
TXN06734,None
TXN06735,None
TXN06736,None
TXN06737,Fraud
TXN06738,None
TXN06739,None
TXN06740,Error
TXN06741,None
TXN06742,None
TXN06743,None
TXN06744,Error
TXN06745,None
TXN06746,Fraud
TXN06747,None
TXN06748,None
TXN06749,Fraud
TXN06750,None
TXN06751,None
TXN06752,None
TXN06753,None
TXN06754,None
TXN06755,None
TXN06756,None
TXN06757,None
TXN06758,None
TXN06759,Fraud
TXN06760,None
TXN06761,None
TXN06762,None
TXN06763,None
TXN06764,None
TXN06765,None
TXN06766,Fraud
TXN06767,Misstatement
TXN06768,None
TXN06769,Fraud
TXN06770,None
TXN06771,None
TXN06772,Fraud
TXN06773,None
TXN06774,None
TXN06775,None
TXN06776,None
TXN06777,None
TXN06778,None
TXN06779,Error
TXN06780,None
TXN06781,None
TXN06782,None
TXN06783,None
TXN06784,None
TXN06785,None
TXN06786,Error
TXN06787,Fraud
TXN06788,None
TXN06789,Fraud
TXN06790,None
TXN06791,None
TXN06792,None
TXN06793,None
TXN06794,None
TXN06795,None
TXN06796,None
TXN06797,Fraud
TXN06798,None
TXN06799,None
TXN06800,None
TXN06801,None
TXN06802,None
TXN06803,None
TXN06804,None
TXN06805,None
TXN06806,None
TXN06807,None
TXN06808,None
TXN06809,None
TXN06810,None
TXN06811,None
TXN06812,None
TXN06813,None
TXN06814,None
TXN06815,None
TXN06816,None
TXN06817,None
TXN06818,Misstatement
TXN06819,Misstatement
TXN06820,None
TXN06821,None
TXN06822,None
TXN06823,Misstatement
TXN06824,Error
TXN06825,None
TXN06826,None
TXN06827,None
TXN06828,None
TXN06829,None
TXN06830,None
TXN06831,Misstatement
TXN06832,None
TXN06833,None
TXN06834,Error
TXN06835,Error
TXN06836,None
TXN06837,None
TXN06838,None
TXN06839,None
TXN06840,Misstatement
TXN06841,Misstatement
TXN06842,None
TXN06843,None
TXN06844,None
TXN06845,Misstatement
TXN06846,None
TXN06847,None
TXN06848,None
TXN06849,None
TXN06850,None
TXN06851,None
TXN06852,Misstatement
TXN06853,Error
TXN06854,None
TXN06855,None
TXN06856,None
TXN06857,None
TXN06858,None
TXN06859,Error
TXN06860,None
TXN06861,None
TXN06862,Error
TXN06863,Misstatement
TXN06864,None
TXN06865,None
TXN06866,None
TXN06867,None
TXN06868,None
TXN06869,None
TXN06870,Error
TXN06871,None
TXN06872,None
TXN06873,None
TXN06874,None
TXN06875,Misstatement
TXN06876,None
TXN06877,None
TXN06878,None
TXN06879,None
TXN06880,None
TXN06881,None
TXN06882,None
TXN06883,None
TXN06884,None
TXN06885,Fraud
TXN06886,Misstatement
TXN06887,None
TXN06888,None
TXN06889,None
TXN06890,None
TXN06891,None
TXN06892,Misstatement
TXN06893,Fraud
TXN06894,None
TXN06895,None
TXN06896,Error
TXN06897,None
TXN06898,None
TXN06899,None
TXN06900,None
TXN06901,None
TXN06902,None
TXN06903,None
TXN06904,None
TXN06905,None
TXN06906,None
TXN06907,None
TXN06908,None
TXN06909,Fraud
TXN06910,None
TXN06911,None
TXN06912,Misstatement
TXN06913,None
TXN06914,None
TXN06915,None
TXN06916,None
TXN06917,None
TXN06918,Fraud
TXN06919,None
TXN06920,None
TXN06921,Fraud
TXN06922,None
TXN06923,None
TXN06924,None
TXN06925,None
TXN06926,None
TXN06927,None
TXN06928,None
TXN06929,None
TXN06930,None
TXN06931,None
TXN06932,None
TXN06933,None
TXN06934,None
TXN06935,Misstatement
TXN06936,None
TXN06937,None
TXN06938,None
TXN06939,None
TXN06940,None
TXN06941,None
TXN06942,Error
TXN06943,None
TXN06944,None
TXN06945,None
TXN06946,None
TXN06947,None
TXN06948,None
TXN06949,Error
TXN06950,None
TXN06951,None
TXN06952,None
TXN06953,None
TXN06954,None
TXN06955,None
TXN06956,None
TXN06957,None
TXN06958,None
TXN06959,None
TXN06960,Misstatement
TXN06961,None
TXN06962,None
TXN06963,Error
TXN06964,None
TXN06965,None
TXN06966,None
TXN06967,None
TXN06968,None
TXN06969,None
TXN06970,None
TXN06971,None
TXN06972,None
TXN06973,None
TXN06974,None
TXN06975,None
TXN06976,None
TXN06977,None
TXN06978,None
TXN06979,None
TXN06980,None
TXN06981,None
TXN06982,None
TXN06983,Misstatement
TXN06984,None
TXN06985,None
TXN06986,None
TXN06987,None
TXN06988,None
TXN06989,None
TXN06990,None
TXN06991,Fraud
TXN06992,None
TXN06993,None
TXN06994,None
TXN06995,Error
TXN06996,None
TXN06997,None
TXN06998,Error
TXN06999,None
TXN07000,None
TXN07001,None
TXN07002,None
TXN07003,None
TXN07004,None
TXN07005,None
TXN07006,None
TXN07007,None
TXN07008,None
TXN07009,None
TXN07010,None
TXN07011,None
TXN07012,None
TXN07013,None
TXN07014,None
TXN07015,None
TXN07016,Error
TXN07017,None
TXN07018,None
TXN07019,None
TXN07020,None
TXN07021,None
TXN07022,None
TXN07023,Misstatement
TXN07024,None
TXN07025,None
TXN07026,None
TXN07027,None
TXN07028,Misstatement
TXN07029,None
TXN07030,None
TXN07031,None
TXN07032,None
TXN07033,None
TXN07034,None
TXN07035,None
TXN07036,None
TXN07037,None
TXN07038,None
TXN07039,None
TXN07040,None
TXN07041,None
TXN07042,None
TXN07043,None
TXN07044,None
TXN07045,Misstatement
TXN07046,None
TXN07047,None
TXN07048,None
TXN07049,None
TXN07050,None
TXN07051,Fraud
TXN07052,None
TXN07053,Error
TXN07054,None
TXN07055,None
TXN07056,None
TXN07057,None
TXN07058,None
TXN07059,Fraud
TXN07060,Fraud
TXN07061,Misstatement
TXN07062,None
TXN07063,None
TXN07064,None
TXN07065,None
TXN07066,None
TXN07067,None
TXN07068,None
TXN07069,None
TXN07070,None
TXN07071,None
TXN07072,None
TXN07073,None
TXN07074,None
TXN07075,None
TXN07076,None
TXN07077,None
TXN07078,None
TXN07079,None
TXN07080,None
TXN07081,None
TXN07082,None
TXN07083,None
TXN07084,None
TXN07085,None
TXN07086,None
TXN07087,None
TXN07088,None
TXN07089,None
TXN07090,None
TXN07091,None
TXN07092,Fraud
TXN07093,None
TXN07094,None
TXN07095,None
TXN07096,None
TXN07097,None
TXN07098,None
TXN07099,None
TXN07100,Misstatement
TXN07101,None
TXN07102,None
TXN07103,Misstatement
TXN07104,None
TXN07105,None
TXN07106,None
TXN07107,None
TXN07108,None
TXN07109,Fraud
TXN07110,None
TXN07111,None
TXN07112,Fraud
TXN07113,None
TXN07114,None
TXN07115,None
TXN07116,Fraud
TXN07117,None
TXN07118,None
TXN07119,None
TXN07120,None
TXN07121,Fraud
TXN07122,None
TXN07123,None
TXN07124,Fraud
TXN07125,None
TXN07126,None
TXN07127,None
TXN07128,None
TXN07129,None
TXN07130,Misstatement
TXN07131,None
TXN07132,None
TXN07133,None
TXN07134,None
TXN07135,None
TXN07136,None
TXN07137,Error
TXN07138,None
TXN07139,None
TXN07140,None
TXN07141,Fraud
TXN07142,None
TXN07143,None
TXN07144,None
TXN07145,Fraud
TXN07146,None
TXN07147,None
TXN07148,None
TXN07149,None
TXN07150,None
TXN07151,None
TXN07152,None
TXN07153,Fraud
TXN07154,Error
TXN07155,None
TXN07156,None
TXN07157,None
TXN07158,None
TXN07159,None
TXN07160,None
TXN07161,None
TXN07162,None
TXN07163,None
TXN07164,None
TXN07165,None
TXN07166,None
TXN07167,Error
TXN07168,None
TXN07169,None
TXN07170,None
TXN07171,None
TXN07172,Misstatement
TXN07173,None
TXN07174,None
TXN07175,None
TXN07176,None
TXN07177,Fraud
TXN07178,None
TXN07179,None
TXN07180,None
TXN07181,None
TXN07182,None
TXN07183,None
TXN07184,None
TXN07185,None
TXN07186,Fraud
TXN07187,None
TXN07188,None
TXN07189,None
TXN07190,None
TXN07191,None
TXN07192,None
TXN07193,None
TXN07194,None
TXN07195,None
TXN07196,None
TXN07197,None
TXN07198,None
TXN07199,Error
TXN07200,Fraud
TXN07201,None
TXN07202,None
TXN07203,None
TXN07204,None
TXN07205,Misstatement
TXN07206,None
TXN07207,None
TXN07208,None
TXN07209,None
TXN07210,None
TXN07211,None
TXN07212,None
TXN07213,None
TXN07214,None
TXN07215,None
TXN07216,None
TXN07217,None
TXN07218,None
TXN07219,Error
TXN07220,Misstatement
TXN07221,Fraud
TXN07222,None
TXN07223,None
TXN07224,None
TXN07225,Misstatement
TXN07226,Fraud
TXN07227,Fraud
TXN07228,None
TXN07229,Misstatement
TXN07230,None
TXN07231,None
TXN07232,None
TXN07233,None
TXN07234,None
TXN07235,None
TXN07236,None
TXN07237,None
TXN07238,Misstatement
TXN07239,None
TXN07240,None
TXN07241,None
TXN07242,Error
TXN07243,None
TXN07244,None
TXN07245,None
TXN07246,None
TXN07247,None
TXN07248,Error
TXN07249,None
TXN07250,None
TXN07251,Fraud
TXN07252,Error
TXN07253,None
TXN07254,Error
TXN07255,None
TXN07256,None
TXN07257,None
TXN07258,None
TXN07259,None
TXN07260,None
TXN07261,None
TXN07262,None
TXN07263,None
TXN07264,None
TXN07265,None
TXN07266,None
TXN07267,None
TXN07268,None
TXN07269,None
TXN07270,None
TXN07271,None
TXN07272,Fraud
TXN07273,None
TXN07274,None
TXN07275,None
TXN07276,Misstatement
TXN07277,None
TXN07278,None
TXN07279,None
TXN07280,None
TXN07281,None
TXN07282,None
TXN07283,None
TXN07284,None
TXN07285,None
TXN07286,None
TXN07287,None
TXN07288,None
TXN07289,Fraud
TXN07290,None
TXN07291,None
TXN07292,None
TXN07293,None
TXN07294,None
TXN07295,None
TXN07296,Fraud
TXN07297,None
TXN07298,None
TXN07299,None
TXN07300,None
TXN07301,None
TXN07302,None
TXN07303,None
TXN07304,Fraud
TXN07305,None
TXN07306,Fraud
TXN07307,None
TXN07308,None
TXN07309,None
TXN07310,None
TXN07311,Error
TXN07312,None
TXN07313,None
TXN07314,None
TXN07315,None
TXN07316,Fraud
TXN07317,None
TXN07318,None
TXN07319,None
TXN07320,Error
TXN07321,None
TXN07322,None
TXN07323,None
TXN07324,None
TXN07325,None
TXN07326,None
TXN07327,None
TXN07328,None
TXN07329,None
TXN07330,None
TXN07331,None
TXN07332,Fraud
TXN07333,Fraud
TXN07334,None
TXN07335,None
TXN07336,None
TXN07337,None
TXN07338,None
TXN07339,None
TXN07340,None
TXN07341,Misstatement
TXN07342,None
TXN07343,None
TXN07344,None
TXN07345,None
TXN07346,None
TXN07347,None
TXN07348,None
TXN07349,None
TXN07350,Error
TXN07351,None
TXN07352,None
TXN07353,None
TXN07354,None
TXN07355,None
TXN07356,None
TXN07357,Error
TXN07358,Fraud
TXN07359,None
TXN07360,Error
TXN07361,None
TXN07362,None
TXN07363,None
TXN07364,None
TXN07365,None
TXN07366,None
TXN07367,None
TXN07368,None
TXN07369,None
TXN07370,Error
TXN07371,None
TXN07372,None
TXN07373,None
TXN07374,None
TXN07375,None
TXN07376,None
TXN07377,None
TXN07378,None
TXN07379,None
TXN07380,None
TXN07381,None
TXN07382,None
TXN07383,Error
TXN07384,None
TXN07385,None
TXN07386,None
TXN07387,None
TXN07388,Fraud
TXN07389,None
TXN07390,None
TXN07391,None
TXN07392,None
TXN07393,None
TXN07394,None
TXN07395,None
TXN07396,None
TXN07397,None
TXN07398,Error
TXN07399,None
TXN07400,None
TXN07401,None
TXN07402,None
TXN07403,None
TXN07404,None
TXN07405,None
TXN07406,None
TXN07407,None
TXN07408,Fraud
TXN07409,None
TXN07410,None
TXN07411,None
TXN07412,None
TXN07413,None
TXN07414,None
TXN07415,None
TXN07416,None
TXN07417,None
TXN07418,None
TXN07419,None
TXN07420,None
TXN07421,None
TXN07422,None
TXN07423,None
TXN07424,None
TXN07425,None
TXN07426,None
TXN07427,None
TXN07428,None
TXN07429,None
TXN07430,None
TXN07431,None
TXN07432,None
TXN07433,None
TXN07434,None
TXN07435,None
TXN07436,Misstatement
TXN07437,None
TXN07438,None
TXN07439,None
TXN07440,None
TXN07441,None
TXN07442,None
TXN07443,None
TXN07444,None
TXN07445,None
TXN07446,None
TXN07447,None
TXN07448,None
TXN07449,None
TXN07450,None
TXN07451,None
TXN07452,None
TXN07453,None
TXN07454,None
TXN07455,Misstatement
TXN07456,Fraud
TXN07457,None
TXN07458,None
TXN07459,None
TXN07460,None
TXN07461,None
TXN07462,None
TXN07463,Misstatement
TXN07464,None
TXN07465,None
TXN07466,None
TXN07467,None
TXN07468,None
TXN07469,None
TXN07470,None
TXN07471,None
TXN07472,None
TXN07473,Misstatement
TXN07474,None
TXN07475,None
TXN07476,None
TXN07477,None
TXN07478,None
TXN07479,Misstatement
TXN07480,None
TXN07481,None
TXN07482,None
TXN07483,None
TXN07484,None
TXN07485,None
TXN07486,None
TXN07487,None
TXN07488,Misstatement
TXN07489,None
TXN07490,None
TXN07491,None
TXN07492,None
TXN07493,None
TXN07494,None
TXN07495,Misstatement
TXN07496,None
TXN07497,None
TXN07498,Misstatement
TXN07499,None
TXN07500,None
TXN07501,None
TXN07502,None
TXN07503,None
TXN07504,None
TXN07505,None
TXN07506,Error
TXN07507,None
TXN07508,None
TXN07509,None
TXN07510,Misstatement
TXN07511,None
TXN07512,Misstatement
TXN07513,None
TXN07514,None
TXN07515,None
TXN07516,None
TXN07517,None
TXN07518,None
TXN07519,None
TXN07520,None
TXN07521,None
TXN07522,None
TXN07523,None
TXN07524,None
TXN07525,None
TXN07526,None
TXN07527,None
TXN07528,None
TXN07529,None
TXN07530,None
TXN07531,None
TXN07532,None
TXN07533,None
TXN07534,None
TXN07535,None
TXN07536,None
TXN07537,None
TXN07538,None
TXN07539,None
TXN07540,None
TXN07541,None
TXN07542,None
TXN07543,None
TXN07544,Error
TXN07545,None
TXN07546,None
TXN07547,None
TXN07548,None
TXN07549,None
TXN07550,None
TXN07551,Misstatement
TXN07552,None
TXN07553,None
TXN07554,None
TXN07555,None
TXN07556,None
TXN07557,None
TXN07558,None
TXN07559,None
TXN07560,None
TXN07561,None
TXN07562,None
TXN07563,None
TXN07564,None
TXN07565,None
TXN07566,Error
TXN07567,Error
TXN07568,None
TXN07569,None
TXN07570,None
TXN07571,None
TXN07572,None
TXN07573,None
TXN07574,None
TXN07575,None
TXN07576,None
TXN07577,None
TXN07578,None
TXN07579,Error
TXN07580,None
TXN07581,None
TXN07582,None
TXN07583,None
TXN07584,None
TXN07585,None
TXN07586,None
TXN07587,None
TXN07588,None
TXN07589,None
TXN07590,None
TXN07591,None
TXN07592,None
TXN07593,None
TXN07594,Fraud
TXN07595,None
TXN07596,Misstatement
TXN07597,None
TXN07598,None
TXN07599,Misstatement
TXN07600,None
TXN07601,None
TXN07602,None
TXN07603,None
TXN07604,Error
TXN07605,None
TXN07606,None
TXN07607,None
TXN07608,None
TXN07609,None
TXN07610,None
TXN07611,None
TXN07612,None
TXN07613,Error
TXN07614,None
TXN07615,None
TXN07616,None
TXN07617,None
TXN07618,None
TXN07619,Fraud
TXN07620,None
TXN07621,Fraud
TXN07622,None
TXN07623,None
TXN07624,None
TXN07625,None
TXN07626,None
TXN07627,Fraud
TXN07628,None
TXN07629,Error
TXN07630,None
TXN07631,None
TXN07632,None
TXN07633,None
TXN07634,Misstatement
TXN07635,None
TXN07636,None
TXN07637,None
TXN07638,None
TXN07639,None
TXN07640,None
TXN07641,None
TXN07642,None
TXN07643,None
TXN07644,None
TXN07645,None
TXN07646,None
TXN07647,None
TXN07648,None
TXN07649,None
TXN07650,None
TXN07651,None
TXN07652,None
TXN07653,None
TXN07654,None
TXN07655,None
TXN07656,None
TXN07657,None
TXN07658,None
TXN07659,None
TXN07660,None
TXN07661,None
TXN07662,None
TXN07663,None
TXN07664,None
TXN07665,None
TXN07666,None
TXN07667,None
TXN07668,None
TXN07669,Error
TXN07670,None
TXN07671,None
TXN07672,None
TXN07673,Fraud
TXN07674,None
TXN07675,None
TXN07676,None
TXN07677,None
TXN07678,Error
TXN07679,None
TXN07680,None
TXN07681,Misstatement
TXN07682,None
TXN07683,None
TXN07684,None
TXN07685,None
TXN07686,None
TXN07687,None
TXN07688,None
TXN07689,None
TXN07690,None
TXN07691,None
TXN07692,Fraud
TXN07693,None
TXN07694,None
TXN07695,Fraud
TXN07696,None
TXN07697,None
TXN07698,None
TXN07699,None
TXN07700,None
TXN07701,Fraud
TXN07702,None
TXN07703,None
TXN07704,None
TXN07705,None
TXN07706,None
TXN07707,None
TXN07708,None
TXN07709,None
TXN07710,None
TXN07711,None
TXN07712,None
TXN07713,None
TXN07714,None
TXN07715,None
TXN07716,Fraud
TXN07717,None
TXN07718,Misstatement
TXN07719,None
TXN07720,Fraud
TXN07721,None
TXN07722,Error
TXN07723,None
TXN07724,None
TXN07725,Fraud
TXN07726,None
TXN07727,None
TXN07728,None
TXN07729,Fraud
TXN07730,None
TXN07731,None
TXN07732,None
TXN07733,None
TXN07734,None
TXN07735,None
TXN07736,None
TXN07737,Misstatement
TXN07738,None
TXN07739,None
TXN07740,None
TXN07741,None
TXN07742,None
TXN07743,None
TXN07744,None
TXN07745,None
TXN07746,None
TXN07747,None
TXN07748,None
TXN07749,None
TXN07750,None
TXN07751,None
TXN07752,None
TXN07753,None
TXN07754,None
TXN07755,None
TXN07756,None
TXN07757,None
TXN07758,Misstatement
TXN07759,Misstatement
TXN07760,None
TXN07761,None
TXN07762,None
TXN07763,None
TXN07764,None
TXN07765,None
TXN07766,None
TXN07767,None
TXN07768,None
TXN07769,None
TXN07770,None
TXN07771,None
TXN07772,None
TXN07773,None
TXN07774,None
TXN07775,None
TXN07776,None
TXN07777,None
TXN07778,None
TXN07779,Misstatement
TXN07780,None
TXN07781,None
TXN07782,None
TXN07783,Error
TXN07784,None
TXN07785,Fraud
TXN07786,None
TXN07787,None
TXN07788,Error
TXN07789,None
TXN07790,None
TXN07791,None
TXN07792,None
TXN07793,None
TXN07794,None
TXN07795,None
TXN07796,None
TXN07797,Error
TXN07798,None
TXN07799,None
TXN07800,None
TXN07801,None
TXN07802,None
TXN07803,Fraud
TXN07804,None
TXN07805,None
TXN07806,None
TXN07807,None
TXN07808,Error
TXN07809,None
TXN07810,None
TXN07811,None
TXN07812,None
TXN07813,None
TXN07814,None
TXN07815,None
TXN07816,None
TXN07817,None
TXN07818,Error
TXN07819,Fraud
TXN07820,None
TXN07821,None
TXN07822,None
TXN07823,None
TXN07824,None
TXN07825,None
TXN07826,Error
TXN07827,Error
TXN07828,None
TXN07829,None
TXN07830,None
TXN07831,None
TXN07832,None
TXN07833,None
TXN07834,Error
TXN07835,None
TXN07836,None
TXN07837,None
TXN07838,None
TXN07839,None
TXN07840,Fraud
TXN07841,None
TXN07842,None
TXN07843,None
TXN07844,None
TXN07845,None
TXN07846,None
TXN07847,None
TXN07848,None
TXN07849,None
TXN07850,None
TXN07851,None
TXN07852,None
TXN07853,None
TXN07854,None
TXN07855,None
TXN07856,None
TXN07857,None
TXN07858,None
TXN07859,None
TXN07860,None
TXN07861,None
TXN07862,None
TXN07863,None
TXN07864,None
TXN07865,None
TXN07866,Error
TXN07867,None
TXN07868,None
TXN07869,None
TXN07870,None
TXN07871,None
TXN07872,None
TXN07873,Misstatement
TXN07874,Misstatement
TXN07875,None
TXN07876,None
TXN07877,None
TXN07878,None
TXN07879,None
TXN07880,None
TXN07881,None
TXN07882,None
TXN07883,None
TXN07884,Misstatement
TXN07885,None
TXN07886,None
TXN07887,None
TXN07888,None
TXN07889,None
TXN07890,None
TXN07891,None
TXN07892,None
TXN07893,None
TXN07894,None
TXN07895,None
TXN07896,None
TXN07897,None
TXN07898,None
TXN07899,None
TXN07900,Misstatement
TXN07901,None
TXN07902,None
TXN07903,None
TXN07904,None
TXN07905,None
TXN07906,Misstatement
TXN07907,None
TXN07908,None
TXN07909,None
TXN07910,None
TXN07911,Fraud
TXN07912,None
TXN07913,None
TXN07914,None
TXN07915,None
TXN07916,None
TXN07917,None
TXN07918,None
TXN07919,None
TXN07920,None
TXN07921,None
TXN07922,None
TXN07923,None
TXN07924,None
TXN07925,Misstatement
TXN07926,None
TXN07927,Fraud
TXN07928,Error
TXN07929,None
TXN07930,None
TXN07931,None
TXN07932,None
TXN07933,None
TXN07934,None
TXN07935,None
TXN07936,None
TXN07937,None
TXN07938,None
TXN07939,None
TXN07940,None
TXN07941,None
TXN07942,None
TXN07943,Error
TXN07944,None
TXN07945,None
TXN07946,None
TXN07947,None
TXN07948,None
TXN07949,Misstatement
TXN07950,None
TXN07951,Misstatement
TXN07952,None
TXN07953,None
TXN07954,None
TXN07955,Misstatement
TXN07956,None
TXN07957,None
TXN07958,None
TXN07959,None
TXN07960,None
TXN07961,Fraud
TXN07962,None
TXN07963,None
TXN07964,None
TXN07965,None
TXN07966,None
TXN07967,None
TXN07968,None
TXN07969,None
TXN07970,Misstatement
TXN07971,Misstatement
TXN07972,None
TXN07973,None
TXN07974,Error
TXN07975,None
TXN07976,None
TXN07977,Misstatement
TXN07978,None
TXN07979,None
TXN07980,None
TXN07981,None
TXN07982,None
TXN07983,None
TXN07984,None
TXN07985,None
TXN07986,None
TXN07987,None
TXN07988,None
TXN07989,None
TXN07990,None
TXN07991,None
TXN07992,None
TXN07993,None
TXN07994,None
TXN07995,None
TXN07996,None
TXN07997,None
TXN07998,None
TXN07999,Fraud
TXN08000,None
TXN08001,None
TXN08002,None
TXN08003,None
TXN08004,Fraud
TXN08005,None
TXN08006,None
TXN08007,None
TXN08008,None
TXN08009,None
TXN08010,None
TXN08011,None
TXN08012,None
TXN08013,None
TXN08014,None
TXN08015,None
TXN08016,None
TXN08017,None
TXN08018,None
TXN08019,None
TXN08020,Misstatement
TXN08021,None
TXN08022,None
TXN08023,None
TXN08024,None
TXN08025,None
TXN08026,None
TXN08027,None
TXN08028,None
TXN08029,None
TXN08030,None
TXN08031,None
TXN08032,None
TXN08033,None
TXN08034,None
TXN08035,None
TXN08036,None
TXN08037,None
TXN08038,Misstatement
TXN08039,None
TXN08040,Fraud
TXN08041,Misstatement
TXN08042,None
TXN08043,None
TXN08044,None
TXN08045,None
TXN08046,None
TXN08047,None
TXN08048,None
TXN08049,Fraud
TXN08050,None
TXN08051,None
TXN08052,None
TXN08053,Misstatement
TXN08054,None
TXN08055,None
TXN08056,None
TXN08057,None
TXN08058,None
TXN08059,None
TXN08060,None
TXN08061,None
TXN08062,None
TXN08063,Misstatement
TXN08064,None
TXN08065,Fraud
TXN08066,None
TXN08067,None
TXN08068,None
TXN08069,None
TXN08070,None
TXN08071,None
TXN08072,None
TXN08073,None
TXN08074,None
TXN08075,None
TXN08076,None
TXN08077,None
TXN08078,None
TXN08079,None
TXN08080,None
TXN08081,None
TXN08082,None
TXN08083,None
TXN08084,None
TXN08085,None
TXN08086,None
TXN08087,Error
TXN08088,None
TXN08089,None
TXN08090,Misstatement
TXN08091,Fraud
TXN08092,None
TXN08093,None
TXN08094,Misstatement
TXN08095,None
TXN08096,Misstatement
TXN08097,None
TXN08098,None
TXN08099,None
TXN08100,None
TXN08101,None
TXN08102,Fraud
TXN08103,None
TXN08104,None
TXN08105,None
TXN08106,None
TXN08107,None
TXN08108,None
TXN08109,None
TXN08110,None
TXN08111,None
TXN08112,None
TXN08113,Error
TXN08114,None
TXN08115,None
TXN08116,None
TXN08117,None
TXN08118,None
TXN08119,None
TXN08120,None
TXN08121,None
TXN08122,None
TXN08123,None
TXN08124,None
TXN08125,None
TXN08126,None
TXN08127,None
TXN08128,Misstatement
TXN08129,Misstatement
TXN08130,None
TXN08131,None
TXN08132,None
TXN08133,Error
TXN08134,None
TXN08135,None
TXN08136,None
TXN08137,None
TXN08138,Misstatement
TXN08139,None
TXN08140,None
TXN08141,None
TXN08142,None
TXN08143,None
TXN08144,None
TXN08145,Fraud
TXN08146,None
TXN08147,None
TXN08148,Error
TXN08149,None
TXN08150,None
TXN08151,None
TXN08152,None
TXN08153,None
TXN08154,Misstatement
TXN08155,None
TXN08156,None
TXN08157,None
TXN08158,None
TXN08159,None
TXN08160,None
TXN08161,Fraud
TXN08162,None
TXN08163,None
TXN08164,None
TXN08165,None
TXN08166,None
TXN08167,None
TXN08168,None
TXN08169,None
TXN08170,None
TXN08171,None
TXN08172,None
TXN08173,None
TXN08174,None
TXN08175,None
TXN08176,None
TXN08177,None
TXN08178,None
TXN08179,None
TXN08180,None
TXN08181,None
TXN08182,None
TXN08183,None
TXN08184,Error
TXN08185,None
TXN08186,None
TXN08187,None
TXN08188,Fraud
TXN08189,None
TXN08190,None
TXN08191,Misstatement
TXN08192,None
TXN08193,None
TXN08194,None
TXN08195,None
TXN08196,None
TXN08197,None
TXN08198,None
TXN08199,None
TXN08200,None
TXN08201,None
TXN08202,None
TXN08203,Fraud
TXN08204,None
TXN08205,None
TXN08206,None
TXN08207,None
TXN08208,None
TXN08209,None
TXN08210,None
TXN08211,None
TXN08212,None
TXN08213,None
TXN08214,None
TXN08215,None
TXN08216,None
TXN08217,None
TXN08218,None
TXN08219,None
TXN08220,None
TXN08221,Error
TXN08222,None
TXN08223,None
TXN08224,Error
TXN08225,None
TXN08226,None
TXN08227,None
TXN08228,None
TXN08229,None
TXN08230,None
TXN08231,None
TXN08232,None
TXN08233,None
TXN08234,None
TXN08235,None
TXN08236,None
TXN08237,None
TXN08238,None
TXN08239,None
TXN08240,None
TXN08241,None
TXN08242,None
TXN08243,None
TXN08244,None
TXN08245,None
TXN08246,None
TXN08247,None
TXN08248,None
TXN08249,Misstatement
TXN08250,None
TXN08251,Fraud
TXN08252,Fraud
TXN08253,None
TXN08254,None
TXN08255,None
TXN08256,Misstatement
TXN08257,None
TXN08258,Misstatement
TXN08259,None
TXN08260,None
TXN08261,None
TXN08262,None
TXN08263,None
TXN08264,None
TXN08265,None
TXN08266,None
TXN08267,None
TXN08268,None
TXN08269,None
TXN08270,None
TXN08271,None
TXN08272,None
TXN08273,None
TXN08274,None
TXN08275,None
TXN08276,None
TXN08277,None
TXN08278,None
TXN08279,None
TXN08280,None
TXN08281,None
TXN08282,Misstatement
TXN08283,Error
TXN08284,None
TXN08285,None
TXN08286,None
TXN08287,None
TXN08288,None
TXN08289,None
TXN08290,None
TXN08291,Misstatement
TXN08292,None
TXN08293,None
TXN08294,None
TXN08295,None
TXN08296,None
TXN08297,None
TXN08298,None
TXN08299,None
TXN08300,None
TXN08301,None
TXN08302,None
TXN08303,None
TXN08304,None
TXN08305,None
TXN08306,None
TXN08307,None
TXN08308,None
TXN08309,None
TXN08310,None
TXN08311,None
TXN08312,None
TXN08313,None
TXN08314,None
TXN08315,None
TXN08316,None
TXN08317,Fraud
TXN08318,None
TXN08319,Fraud
TXN08320,None
TXN08321,None
TXN08322,None
TXN08323,None
TXN08324,None
TXN08325,None
TXN08326,None
TXN08327,None
TXN08328,Fraud
