Transaction_ID,System_Latency
TXN05592,304.46
TXN05593,247.75
TXN05594,277.17
TXN05595,190.1
TXN05596,450.11
TXN05597,425.04
TXN05598,290.86
TXN05599,377.76
TXN05600,389.56
TXN05601,386.33
TXN05602,494.84
TXN05603,377.22
TXN05604,210.09
TXN05605,176.22
TXN05606,462.08
TXN05607,280.4
TXN05608,265.94
TXN05609,111.11
TXN05610,299.87
TXN05611,193.29
TXN05612,173.95
TXN05613,141.46
TXN05614,473.3
TXN05615,499.29
TXN05616,439.98
TXN05617,278.12
TXN05618,281.26
TXN05619,194.42
TXN05620,338.23
TXN05621,424.51
TXN05622,363.59
TXN05623,133.37
TXN05624,454.26
TXN05625,102.28
TXN05626,364.21
TXN05627,477.64
TXN05628,326.27
TXN05629,265.49
TXN05630,130.7
TXN05631,419.56
TXN05632,320.64
TXN05633,441.14
TXN05634,467.74
TXN05635,163.72
TXN05636,390.39
TXN05637,458.58
TXN05638,106.22
TXN05639,100.03
TXN05640,130.94
TXN05641,309.69
TXN05642,233.86
TXN05643,438.59
TXN05644,337.42
TXN05645,470.62
TXN05646,121.2
TXN05647,466.22
TXN05648,225.24
TXN05649,134.0
TXN05650,480.05
TXN05651,199.82
TXN05652,316.99
TXN05653,116.57
TXN05654,210.7
TXN05655,288.38
TXN05656,125.66
TXN05657,322.85
TXN05658,441.37
TXN05659,497.56
TXN05660,113.02
TXN05661,221.13
TXN05662,121.04
TXN05663,457.67
TXN05664,398.54
TXN05665,469.09
TXN05666,383.09
TXN05667,328.87
TXN05668,231.19
TXN05669,486.8
TXN05670,457.7
TXN05671,468.4
TXN05672,350.86
TXN05673,123.25
TXN05674,485.65
TXN05675,292.77
TXN05676,340.17
TXN05677,176.22
TXN05678,455.47
TXN05679,444.96
TXN05680,418.68
TXN05681,492.47
TXN05682,297.76
TXN05683,293.89
TXN05684,274.81
TXN05685,119.87
TXN05686,230.93
TXN05687,465.11
TXN05688,437.07
TXN05689,232.91
TXN05690,159.87
TXN05691,288.88
TXN05692,103.29
TXN05693,209.35
TXN05694,171.78
TXN05695,260.28
TXN05696,204.38
TXN05697,122.76
TXN05698,336.27
TXN05699,205.38
TXN05700,398.46
TXN05701,300.09
TXN05702,402.75
TXN05703,412.14
TXN05704,404.03
TXN05705,235.0
TXN05706,203.14
TXN05707,142.36
TXN05708,307.29
TXN05709,299.46
TXN05710,299.6
TXN05711,417.33
TXN05712,220.04
TXN05713,323.23
TXN05714,415.49
TXN05715,253.07
TXN05716,247.64
TXN05717,322.54
TXN05718,478.9
TXN05719,327.01
TXN05720,368.47
TXN05721,445.12
TXN05722,241.65
TXN05723,296.04
TXN05724,322.66
TXN05725,260.6
TXN05726,395.21
TXN05727,252.57
TXN05728,482.99
TXN05729,455.03
TXN05730,205.06
TXN05731,393.65
TXN05732,136.56
TXN05733,219.6
TXN05734,493.42
TXN05735,398.64
TXN05736,349.65
TXN05737,469.74
TXN05738,406.3
TXN05739,399.49
TXN05740,297.47
TXN05741,351.66
TXN05742,312.01
TXN05743,124.23
TXN05744,238.62
TXN05745,117.45
TXN05746,231.36
TXN05747,149.54
TXN05748,275.3
TXN05749,304.72
TXN05750,266.02
TXN05751,408.36
TXN05752,170.71
TXN05753,303.94
TXN05754,451.11
TXN05755,478.95
TXN05756,277.7
TXN05757,217.33
TXN05758,201.91
TXN05759,264.39
TXN05760,325.38
TXN05761,301.96
TXN05762,217.93
TXN05763,449.64
TXN05764,470.76
TXN05765,278.11
TXN05766,252.86
TXN05767,315.59
TXN05768,275.66
TXN05769,104.24
TXN05770,271.67
TXN05771,131.12
TXN05772,205.87
TXN05773,270.37
TXN05774,330.71
TXN05775,161.66
TXN05776,472.75
TXN05777,338.39
TXN05778,360.22
TXN05779,287.01
TXN05780,264.45
TXN05781,141.91
TXN05782,118.95
TXN05783,200.63
TXN05784,446.22
TXN05785,413.37
TXN05786,228.98
TXN05787,111.72
TXN05788,297.73
TXN05789,105.56
TXN05790,375.12
TXN05791,448.28
TXN05792,239.15
TXN05793,484.61
TXN05794,384.14
TXN05795,314.75
TXN05796,102.39
TXN05797,459.65
TXN05798,465.04
TXN05799,321.44
TXN05800,171.61
TXN05801,213.58
TXN05802,247.09
TXN05803,282.62
TXN05804,141.06
TXN05805,350.05
TXN05806,468.39
TXN05807,292.89
TXN05808,118.3
TXN05809,271.15
TXN05810,152.49
TXN05811,136.94
TXN05812,390.45
TXN05813,419.35
TXN05814,170.75
TXN05815,403.89
TXN05816,219.76
TXN05817,445.65
TXN05818,203.58
TXN05819,104.27
TXN05820,354.04
TXN05821,418.22
TXN05822,144.3
TXN05823,163.38
TXN05824,480.82
TXN05825,398.13
TXN05826,348.86
TXN05827,313.89
TXN05828,178.51
TXN05829,481.49
TXN05830,285.55
TXN05831,489.19
TXN05832,414.06
TXN05833,121.75
TXN05834,309.55
TXN05835,330.49
TXN05836,168.23
TXN05837,408.14
TXN05838,238.12
TXN05839,333.6
TXN05840,207.04
TXN05841,214.63
TXN05842,286.13
TXN05843,451.3
TXN05844,256.43
TXN05845,393.81
TXN05846,313.36
TXN05847,444.23
TXN05848,111.7
TXN05849,170.55
TXN05850,409.68
TXN05851,236.9
TXN05852,262.0
TXN05853,151.62
TXN05854,312.85
TXN05855,265.98
TXN05856,397.2
TXN05857,443.88
TXN05858,315.89
TXN05859,159.49
TXN05860,296.36
TXN05861,363.27
TXN05862,416.85
TXN05863,439.96
TXN05864,450.0
TXN05865,167.36
TXN05866,118.91
TXN05867,361.51
TXN05868,387.31
TXN05869,283.07
TXN05870,190.59
TXN05871,248.66
TXN05872,234.82
TXN05873,240.7
TXN05874,453.15
TXN05875,142.24
TXN05876,149.3
TXN05877,275.24
TXN05878,251.51
TXN05879,130.76
TXN05880,382.11
TXN05881,160.67
TXN05882,329.02
TXN05883,450.38
TXN05884,487.31
TXN05885,316.68
TXN05886,258.63
TXN05887,449.39
TXN05888,177.14
TXN05889,442.35
TXN05890,121.74
TXN05891,412.22
TXN05892,197.39
TXN05893,444.69
TXN05894,305.37
TXN05895,175.2
TXN05896,157.72
TXN05897,124.25
TXN05898,159.27
TXN05899,230.49
TXN05900,210.36
TXN05901,118.4
TXN05902,319.83
TXN05903,478.1
TXN05904,107.85
TXN05905,345.78
TXN05906,107.34
TXN05907,275.68
TXN05908,420.3
TXN05909,285.23
TXN05910,181.72
TXN05911,483.44
TXN05912,359.78
TXN05913,323.54
TXN05914,464.55
TXN05915,426.89
TXN05916,314.33
TXN05917,180.04
TXN05918,455.51
TXN05919,456.81
TXN05920,401.87
TXN05921,492.9
TXN05922,355.89
TXN05923,274.81
TXN05924,229.05
TXN05925,217.15
TXN05926,214.88
TXN05927,484.06
TXN05928,484.92
TXN05929,440.66
TXN05930,402.1
TXN05931,416.03
TXN05932,192.58
TXN05933,110.93
TXN05934,102.33
TXN05935,272.24
TXN05936,190.06
TXN05937,424.77
TXN05938,434.62
TXN05939,385.83
TXN05940,100.52
TXN05941,313.47
TXN05942,378.53
TXN05943,480.69
TXN05944,298.6
TXN05945,115.26
TXN05946,210.37
TXN05947,444.88
TXN05948,373.3
TXN05949,288.12
TXN05950,349.53
TXN05951,102.13
TXN05952,213.06
TXN05953,453.43
TXN05954,491.01
TXN05955,354.18
TXN05956,478.88
TXN05957,399.03
TXN05958,428.57
TXN05959,123.07
TXN05960,287.96
TXN05961,150.6
TXN05962,361.94
TXN05963,330.78
TXN05964,163.92
TXN05965,282.18
TXN05966,205.15
TXN05967,145.43
TXN05968,175.23
TXN05969,374.25
TXN05970,407.18
TXN05971,228.26
TXN05972,352.23
TXN05973,119.97
TXN05974,441.7
TXN05975,458.01
TXN05976,318.17
TXN05977,480.36
TXN05978,466.22
TXN05979,231.36
TXN05980,292.88
TXN05981,461.16
TXN05982,303.18
TXN05983,100.1
TXN05984,213.1
TXN05985,293.89
TXN05986,109.74
TXN05987,163.97
TXN05988,165.84
TXN05989,230.2
TXN05990,101.07
TXN05991,165.52
TXN05992,225.89
TXN05993,173.51
TXN05994,248.18
TXN05995,156.01
TXN05996,314.5
TXN05997,129.19
TXN05998,436.88
TXN05999,459.35
TXN06000,146.83
TXN06001,231.79
TXN06002,201.16
TXN06003,132.25
TXN06004,420.39
TXN06005,321.14
TXN06006,289.59
TXN06007,404.31
TXN06008,409.87
TXN06009,105.38
TXN06010,244.58
TXN06011,183.31
TXN06012,446.18
TXN06013,398.47
TXN06014,148.15
TXN06015,312.24
TXN06016,206.89
TXN06017,305.15
TXN06018,243.54
TXN06019,137.04
TXN06020,215.8
TXN06021,150.87
TXN06022,487.11
TXN06023,474.53
TXN06024,101.3
TXN06025,203.32
TXN06026,470.01
TXN06027,491.01
TXN06028,393.99
TXN06029,249.47
TXN06030,232.49
TXN06031,332.19
TXN06032,465.68
TXN06033,185.14
TXN06034,420.89
TXN06035,161.61
TXN06036,262.87
TXN06037,349.99
TXN06038,413.84
TXN06039,253.07
TXN06040,328.7
TXN06041,466.95
TXN06042,206.09
TXN06043,190.45
TXN06044,286.19
TXN06045,344.7
TXN06046,116.82
TXN06047,474.27
TXN06048,369.75
TXN06049,171.27
TXN06050,181.46
TXN06051,119.37
TXN06052,491.5
TXN06053,246.79
TXN06054,179.48
TXN06055,424.48
TXN06056,275.58
TXN06057,159.48
TXN06058,431.78
TXN06059,439.06
TXN06060,181.43
TXN06061,182.07
TXN06062,438.13
TXN06063,346.26
TXN06064,154.76
TXN06065,225.18
TXN06066,495.39
TXN06067,127.81
TXN06068,188.73
TXN06069,272.1
TXN06070,331.44
TXN06071,447.85
TXN06072,272.27
TXN06073,183.02
TXN06074,271.01
TXN06075,371.2
TXN06076,177.98
TXN06077,363.11
TXN06078,460.45
TXN06079,487.49
TXN06080,377.19
TXN06081,338.47
TXN06082,416.88
TXN06083,249.13
TXN06084,268.29
TXN06085,404.25
TXN06086,247.26
TXN06087,401.66
TXN06088,333.46
TXN06089,496.89
TXN06090,466.46
TXN06091,252.59
TXN06092,193.08
TXN06093,361.23
TXN06094,491.51
TXN06095,313.64
TXN06096,346.95
TXN06097,331.58
TXN06098,450.96
TXN06099,412.42
TXN06100,195.94
TXN06101,369.52
TXN06102,118.55
TXN06103,179.39
TXN06104,212.48
TXN06105,424.18
TXN06106,184.08
TXN06107,425.17
TXN06108,376.6
TXN06109,310.06
TXN06110,403.56
TXN06111,141.46
TXN06112,328.0
TXN06113,101.63
TXN06114,158.07
TXN06115,110.84
TXN06116,390.51
TXN06117,363.59
TXN06118,298.26
TXN06119,203.4
TXN06120,109.7
TXN06121,224.13
TXN06122,409.91
TXN06123,318.51
TXN06124,274.21
TXN06125,251.81
TXN06126,306.04
TXN06127,286.92
TXN06128,424.71
TXN06129,360.93
TXN06130,255.48
TXN06131,395.29
TXN06132,285.64
TXN06133,290.65
TXN06134,302.5
TXN06135,267.39
TXN06136,270.65
TXN06137,265.33
TXN06138,111.58
TXN06139,182.06
TXN06140,498.23
TXN06141,177.41
TXN06142,123.15
TXN06143,321.9
TXN06144,310.34
TXN06145,484.44
TXN06146,180.5
TXN06147,453.17
TXN06148,117.26
TXN06149,284.16
TXN06150,137.35
TXN06151,418.86
TXN06152,332.32
TXN06153,167.89
TXN06154,285.66
TXN06155,120.15
TXN06156,374.97
TXN06157,244.77
TXN06158,309.46
TXN06159,468.88
TXN06160,155.44
TXN06161,101.27
TXN06162,302.8
TXN06163,350.13
TXN06164,418.43
TXN06165,431.79
TXN06166,265.61
TXN06167,175.25
TXN06168,284.16
TXN06169,473.8
TXN06170,374.24
TXN06171,302.19
TXN06172,360.07
TXN06173,451.74
TXN06174,317.78
TXN06175,329.59
TXN06176,104.51
TXN06177,251.36
TXN06178,453.69
TXN06179,259.58
TXN06180,417.08
TXN06181,372.37
TXN06182,309.43
TXN06183,450.1
TXN06184,163.85
TXN06185,335.2
TXN06186,224.63
TXN06187,446.23
TXN06188,247.79
TXN06189,317.72
TXN06190,206.5
TXN06191,229.01
TXN06192,471.56
TXN06193,268.92
TXN06194,410.5
TXN06195,371.05
TXN06196,338.71
TXN06197,162.71
TXN06198,214.19
TXN06199,366.33
TXN06200,343.86
TXN06201,282.54
TXN06202,341.8
TXN06203,103.36
TXN06204,149.32
TXN06205,323.04
TXN06206,312.47
TXN06207,205.76
TXN06208,389.95
TXN06209,347.12
TXN06210,465.65
TXN06211,238.3
TXN06212,390.17
TXN06213,202.96
TXN06214,312.28
TXN06215,282.42
TXN06216,329.41
TXN06217,477.65
TXN06218,419.33
TXN06219,208.69
TXN06220,477.72
TXN06221,198.67
TXN06222,201.99
TXN06223,460.03
TXN06224,227.33
TXN06225,250.86
TXN06226,376.82
TXN06227,466.39
TXN06228,353.76
TXN06229,254.76
TXN06230,173.12
TXN06231,186.62
TXN06232,367.99
TXN06233,301.74
TXN06234,111.82
TXN06235,381.29
TXN06236,399.08
TXN06237,266.01
TXN06238,122.44
TXN06239,468.76
TXN06240,342.34
TXN06241,331.18
TXN06242,354.17
TXN06243,221.48
TXN06244,356.14
TXN06245,312.48
TXN06246,389.92
TXN06247,103.45
TXN06248,381.08
TXN06249,278.05
TXN06250,169.19
TXN06251,490.25
TXN06252,410.38
TXN06253,382.42
TXN06254,436.38
TXN06255,275.53
TXN06256,150.69
TXN06257,393.98
TXN06258,449.8
TXN06259,311.0
TXN06260,109.25
TXN06261,497.18
TXN06262,132.12
TXN06263,414.61
TXN06264,228.01
TXN06265,316.2
TXN06266,354.64
TXN06267,193.97
TXN06268,393.6
TXN06269,180.11
TXN06270,131.13
TXN06271,427.42
TXN06272,489.23
TXN06273,147.78
TXN06274,291.21
TXN06275,235.29
TXN06276,492.87
TXN06277,208.04
TXN06278,337.68
TXN06279,210.22
TXN06280,389.04
TXN06281,198.5
TXN06282,434.03
TXN06283,298.71
TXN06284,317.85
TXN06285,279.83
TXN06286,388.96
TXN06287,115.61
TXN06288,359.71
TXN06289,346.66
TXN06290,263.4
TXN06291,153.94
TXN06292,311.15
TXN06293,429.97
TXN06294,468.64
TXN06295,276.21
TXN06296,209.7
TXN06297,466.2
TXN06298,201.23
TXN06299,105.42
TXN06300,145.97
TXN06301,276.89
TXN06302,217.72
TXN06303,488.21
TXN06304,155.57
TXN06305,339.96
TXN06306,379.19
TXN06307,304.4
TXN06308,226.64
TXN06309,270.97
TXN06310,352.45
TXN06311,226.44
TXN06312,237.44
TXN06313,441.61
TXN06314,159.88
TXN06315,233.64
TXN06316,415.3
TXN06317,260.76
TXN06318,169.81
TXN06319,171.46
TXN06320,342.84
TXN06321,497.59
TXN06322,164.81
TXN06323,493.07
TXN06324,268.01
TXN06325,346.36
TXN06326,117.47
TXN06327,366.48
TXN06328,139.56
TXN06329,495.62
TXN06330,203.91
TXN06331,191.07
TXN06332,165.46
TXN06333,386.91
TXN06334,471.13
TXN06335,322.84
TXN06336,368.37
TXN06337,310.25
TXN06338,495.61
TXN06339,346.46
TXN06340,421.39
TXN06341,433.73
TXN06342,366.56
TXN06343,342.33
TXN06344,256.11
TXN06345,162.05
TXN06346,358.76
TXN06347,201.15
TXN06348,359.67
TXN06349,395.86
TXN06350,174.69
TXN06351,264.91
TXN06352,272.29
TXN06353,134.75
TXN06354,190.66
TXN06355,260.58
TXN06356,298.9
TXN06357,356.57
TXN06358,120.72
TXN06359,465.57
TXN06360,180.31
TXN06361,360.73
TXN06362,131.68
TXN06363,222.16
TXN06364,408.81
TXN06365,164.37
TXN06366,158.26
TXN06367,192.73
TXN06368,246.25
TXN06369,359.01
TXN06370,112.58
TXN06371,391.9
TXN06372,159.46
TXN06373,271.18
TXN06374,444.71
TXN06375,442.14
TXN06376,354.68
TXN06377,114.55
TXN06378,419.75
TXN06379,130.19
TXN06380,341.95
TXN06381,114.5
TXN06382,462.83
TXN06383,133.44
TXN06384,118.78
TXN06385,142.55
TXN06386,256.89
TXN06387,433.81
TXN06388,337.15
TXN06389,229.23
TXN06390,235.93
TXN06391,224.39
TXN06392,388.1
TXN06393,115.5
TXN06394,138.43
TXN06395,454.03
TXN06396,447.72
TXN06397,441.68
TXN06398,152.12
TXN06399,394.08
TXN06400,296.37
TXN06401,219.25
TXN06402,403.81
TXN06403,376.35
TXN06404,421.76
TXN06405,101.7
TXN06406,358.68
TXN06407,172.36
TXN06408,385.63
TXN06409,235.95
TXN06410,369.91
TXN06411,328.24
TXN06412,473.57
TXN06413,283.1
TXN06414,472.26
TXN06415,179.0
TXN06416,299.63
TXN06417,483.31
TXN06418,163.14
TXN06419,264.67
TXN06420,258.73
TXN06421,428.38
TXN06422,460.39
TXN06423,327.82
TXN06424,142.4
TXN06425,399.79
TXN06426,123.65
TXN06427,312.89
TXN06428,367.13
TXN06429,400.4
TXN06430,126.29
TXN06431,147.18
TXN06432,297.88
TXN06433,185.36
TXN06434,465.14
TXN06435,100.37
TXN06436,158.73
TXN06437,113.41
TXN06438,108.98
TXN06439,207.89
TXN06440,159.08
TXN06441,283.35
TXN06442,268.21
TXN06443,415.62
TXN06444,198.08
TXN06445,432.82
TXN06446,358.54
TXN06447,405.11
TXN06448,265.56
TXN06449,156.06
TXN06450,272.42
TXN06451,374.33
TXN06452,242.45
TXN06453,438.95
TXN06454,489.26
TXN06455,213.78
TXN06456,455.51
TXN06457,368.76
TXN06458,205.35
TXN06459,132.68
TXN06460,264.5
TXN06461,162.78
TXN06462,249.6
TXN06463,329.21
TXN06464,240.94
TXN06465,386.82
TXN06466,492.92
TXN06467,481.57
TXN06468,314.99
TXN06469,299.41
TXN06470,243.66
TXN06471,355.73
TXN06472,324.38
TXN06473,469.22
TXN06474,325.51
TXN06475,395.51
TXN06476,123.73
TXN06477,389.46
TXN06478,369.24
TXN06479,452.64
TXN06480,165.46
TXN06481,415.75
TXN06482,311.77
TXN06483,413.82
TXN06484,466.77
TXN06485,405.08
TXN06486,119.89
TXN06487,444.89
TXN06488,259.75
TXN06489,476.57
TXN06490,391.41
TXN06491,108.19
TXN06492,363.55
TXN06493,350.87
TXN06494,498.51
TXN06495,341.24
TXN06496,298.0
TXN06497,381.96
TXN06498,217.96
TXN06499,409.82
TXN06500,190.91
TXN06501,410.28
TXN06502,490.11
TXN06503,337.26
TXN06504,223.63
TXN06505,371.64
TXN06506,310.12
TXN06507,479.48
TXN06508,466.07
TXN06509,377.29
TXN06510,392.58
TXN06511,451.26
TXN06512,121.52
TXN06513,498.85
TXN06514,459.22
TXN06515,477.24
TXN06516,151.79
TXN06517,354.52
TXN06518,405.81
TXN06519,387.75
TXN06520,465.4
TXN06521,292.33
TXN06522,414.84
TXN06523,415.69
TXN06524,422.19
TXN06525,184.44
TXN06526,409.42
TXN06527,141.11
TXN06528,418.04
TXN06529,264.03
TXN06530,351.13
TXN06531,416.89
TXN06532,448.12
TXN06533,108.71
TXN06534,338.57
TXN06535,276.92
TXN06536,216.63
TXN06537,493.72
TXN06538,345.44
TXN06539,166.02
TXN06540,327.97
TXN06541,126.41
TXN06542,354.42
TXN06543,152.45
TXN06544,151.47
TXN06545,150.66
TXN06546,242.2
TXN06547,239.46
TXN06548,341.78
TXN06549,487.84
TXN06550,120.13
TXN06551,467.91
TXN06552,406.6
TXN06553,213.67
TXN06554,336.86
TXN06555,100.71
TXN06556,357.3
TXN06557,287.83
TXN06558,329.19
TXN06559,135.44
TXN06560,406.81
TXN06561,431.62
TXN06562,397.35
TXN06563,191.44
TXN06564,371.42
TXN06565,240.3
TXN06566,251.56
TXN06567,484.5
TXN06568,360.26
TXN06569,497.56
TXN06570,189.18
TXN06571,181.83
TXN06572,206.1
TXN06573,122.35
TXN06574,447.67
TXN06575,376.71
TXN06576,305.64
TXN06577,108.04
TXN06578,441.33
TXN06579,186.58
TXN06580,476.0
TXN06581,195.74
TXN06582,231.51
TXN06583,359.39
TXN06584,195.46
TXN06585,473.18
TXN06586,315.95
TXN06587,413.37
TXN06588,466.55
TXN06589,442.75
TXN06590,347.75
TXN06591,396.97
TXN06592,183.71
TXN06593,376.39
TXN06594,433.1
TXN06595,162.42
TXN06596,165.42
TXN06597,354.87
TXN06598,417.66
TXN06599,173.0
TXN06600,223.43
TXN06601,160.88
TXN06602,488.85
TXN06603,304.35
TXN06604,227.73
TXN06605,205.03
TXN06606,298.31
TXN06607,321.45
TXN06608,333.45
TXN06609,406.89
TXN06610,354.26
TXN06611,282.29
TXN06612,295.04
TXN06613,247.97
TXN06614,111.3
TXN06615,110.06
TXN06616,248.41
TXN06617,358.13
TXN06618,107.98
TXN06619,260.87
TXN06620,152.06
TXN06621,367.49
TXN06622,174.2
TXN06623,261.87
TXN06624,472.67
TXN06625,385.52
TXN06626,449.41
TXN06627,450.96
TXN06628,180.86
TXN06629,270.97
TXN06630,281.2
TXN06631,101.33
TXN06632,407.6
TXN06633,342.55
TXN06634,121.03
TXN06635,395.48
TXN06636,116.04
TXN06637,305.37
TXN06638,499.5
TXN06639,397.0
TXN06640,356.32
TXN06641,276.37
TXN06642,469.84
TXN06643,299.5
TXN06644,365.42
TXN06645,165.23
TXN06646,488.21
TXN06647,176.32
TXN06648,335.57
TXN06649,273.86
TXN06650,433.73
TXN06651,255.52
TXN06652,422.22
TXN06653,424.3
TXN06654,220.22
TXN06655,210.84
TXN06656,143.05
TXN06657,371.55
TXN06658,334.49
TXN06659,369.45
TXN06660,492.72
TXN06661,465.79
TXN06662,280.95
TXN06663,387.29
TXN06664,327.48
TXN06665,310.92
TXN06666,259.91
TXN06667,158.72
TXN06668,341.88
TXN06669,140.24
TXN06670,421.31
TXN06671,240.76
TXN06672,226.27
TXN06673,389.4
TXN06674,225.46
TXN06675,292.67
TXN06676,213.62
TXN06677,440.91
TXN06678,317.36
TXN06679,396.39
TXN06680,297.65
TXN06681,139.54
TXN06682,357.11
TXN06683,393.83
TXN06684,177.23
TXN06685,181.91
TXN06686,490.41
TXN06687,278.39
TXN06688,476.31
TXN06689,191.09
TXN06690,417.19
TXN06691,185.27
TXN06692,219.5
TXN06693,298.04
TXN06694,458.7
TXN06695,451.94
TXN06696,346.5
TXN06697,269.21
TXN06698,137.91
TXN06699,285.92
TXN06700,244.31
TXN06701,120.24
TXN06702,145.02
TXN06703,108.16
TXN06704,108.16
TXN06705,117.33
TXN06706,299.48
TXN06707,269.66
TXN06708,365.16
TXN06709,408.44
TXN06710,242.71
TXN06711,426.56
TXN06712,308.72
TXN06713,466.1
TXN06714,447.33
TXN06715,285.63
TXN06716,407.38
TXN06717,240.41
TXN06718,354.6
TXN06719,476.92
TXN06720,190.92
TXN06721,458.99
TXN06722,121.36
TXN06723,359.87
TXN06724,268.72
TXN06725,138.22
TXN06726,380.07
TXN06727,232.36
TXN06728,186.31
TXN06729,298.38
TXN06730,458.95
TXN06731,494.51
TXN06732,183.28
TXN06733,392.07
TXN06734,287.07
TXN06735,330.22
TXN06736,431.22
TXN06737,167.11
TXN06738,448.4
TXN06739,482.12
TXN06740,214.79
TXN06741,437.02
TXN06742,253.92
TXN06743,174.92
TXN06744,258.09
TXN06745,306.25
TXN06746,344.41
TXN06747,226.9
TXN06748,135.54
TXN06749,398.74
TXN06750,239.17
TXN06751,367.33
TXN06752,403.86
TXN06753,182.56
TXN06754,296.8
TXN06755,443.7
TXN06756,110.52
TXN06757,230.07
TXN06758,341.04
TXN06759,393.16
TXN06760,224.19
TXN06761,360.4
TXN06762,200.44
TXN06763,343.48
TXN06764,423.68
TXN06765,419.72
TXN06766,337.49
TXN06767,325.79
TXN06768,363.9
TXN06769,226.23
TXN06770,371.41
TXN06771,488.48
TXN06772,403.9
TXN06773,360.66
TXN06774,170.32
TXN06775,205.08
TXN06776,181.0
TXN06777,211.18
TXN06778,486.34
TXN06779,479.14
TXN06780,386.63
TXN06781,156.44
TXN06782,297.26
TXN06783,476.5
TXN06784,129.79
TXN06785,241.9
TXN06786,441.49
TXN06787,191.41
TXN06788,354.47
TXN06789,311.18
TXN06790,102.22
TXN06791,277.88
TXN06792,228.2
TXN06793,143.92
TXN06794,316.65
TXN06795,239.83
TXN06796,358.53
TXN06797,147.43
TXN06798,112.21
TXN06799,176.6
TXN06800,361.21
TXN06801,273.83
TXN06802,152.23
TXN06803,107.58
TXN06804,242.05
TXN06805,142.17
TXN06806,211.13
TXN06807,396.73
TXN06808,265.7
TXN06809,480.51
TXN06810,130.87
TXN06811,263.27
TXN06812,260.97
TXN06813,283.65
TXN06814,250.58
TXN06815,103.82
TXN06816,136.9
TXN06817,233.16
TXN06818,386.55
TXN06819,193.84
TXN06820,497.92
TXN06821,407.48
TXN06822,100.4
TXN06823,174.15
TXN06824,361.62
TXN06825,236.87
TXN06826,251.4
TXN06827,221.64
TXN06828,248.06
TXN06829,437.66
TXN06830,438.4
TXN06831,435.06
TXN06832,257.92
TXN06833,398.42
TXN06834,452.96
TXN06835,390.05
TXN06836,335.18
TXN06837,290.64
TXN06838,489.66
TXN06839,133.44
TXN06840,123.46
TXN06841,101.09
TXN06842,307.86
TXN06843,345.72
TXN06844,416.91
TXN06845,420.7
TXN06846,160.76
TXN06847,197.47
TXN06848,344.78
TXN06849,218.79
TXN06850,448.98
TXN06851,404.3
TXN06852,174.33
TXN06853,224.25
TXN06854,294.09
TXN06855,109.37
TXN06856,267.27
TXN06857,139.07
TXN06858,250.08
TXN06859,433.24
TXN06860,188.12
TXN06861,434.98
TXN06862,285.14
TXN06863,434.54
TXN06864,416.21
TXN06865,228.79
TXN06866,410.41
TXN06867,449.5
TXN06868,165.97
TXN06869,338.56
TXN06870,480.38
TXN06871,383.74
TXN06872,128.12
TXN06873,456.39
TXN06874,267.14
TXN06875,331.51
TXN06876,124.96
TXN06877,330.2
TXN06878,359.74
TXN06879,144.57
TXN06880,447.06
TXN06881,291.6
TXN06882,443.45
TXN06883,120.19
TXN06884,259.23
TXN06885,258.92
TXN06886,121.83
TXN06887,273.39
TXN06888,448.03
TXN06889,123.07
TXN06890,330.47
TXN06891,207.68
TXN06892,147.85
TXN06893,362.77
TXN06894,329.65
TXN06895,441.95
TXN06896,287.71
TXN06897,343.51
TXN06898,369.89
TXN06899,141.56
TXN06900,330.1
TXN06901,214.04
TXN06902,277.27
TXN06903,327.09
TXN06904,348.77
TXN06905,369.24
TXN06906,319.8
TXN06907,208.46
TXN06908,268.08
TXN06909,127.69
TXN06910,159.49
TXN06911,342.03
TXN06912,472.06
TXN06913,187.6
TXN06914,305.25
TXN06915,400.38
TXN06916,316.42
TXN06917,224.39
TXN06918,287.64
TXN06919,439.81
TXN06920,315.66
TXN06921,462.53
TXN06922,161.25
TXN06923,411.07
TXN06924,282.11
TXN06925,348.69
TXN06926,494.48
TXN06927,396.32
TXN06928,315.16
TXN06929,272.32
TXN06930,170.79
TXN06931,494.61
TXN06932,468.24
TXN06933,174.96
TXN06934,378.41
TXN06935,104.88
TXN06936,411.74
TXN06937,114.3
TXN06938,385.21
TXN06939,125.92
TXN06940,229.78
TXN06941,295.25
TXN06942,233.18
TXN06943,495.2
TXN06944,106.38
TXN06945,424.97
TXN06946,177.76
TXN06947,404.44
TXN06948,476.44
TXN06949,253.86
TXN06950,443.16
TXN06951,390.73
TXN06952,135.14
TXN06953,434.12
TXN06954,252.74
TXN06955,405.89
TXN06956,308.75
TXN06957,126.45
TXN06958,107.11
TXN06959,163.75
TXN06960,313.88
TXN06961,478.98
TXN06962,400.94
TXN06963,262.29
TXN06964,475.28
TXN06965,357.02
TXN06966,433.01
TXN06967,424.45
TXN06968,147.61
TXN06969,195.99
TXN06970,131.89
TXN06971,416.85
TXN06972,122.37
TXN06973,211.42
TXN06974,355.95
TXN06975,365.56
TXN06976,413.05
TXN06977,364.27
TXN06978,249.48
TXN06979,328.02
TXN06980,355.47
TXN06981,287.67
TXN06982,315.47
TXN06983,418.52
TXN06984,147.26
TXN06985,361.46
TXN06986,344.5
TXN06987,245.83
TXN06988,305.06
TXN06989,129.82
