Transaction_ID,Date,YearMonth
TXN00776,2024-04-12,2024-04
TXN00777,2024-08-30,2024-08
TXN00778,2024-11-26,2024-11
TXN00779,2024-12-02,2024-12
TXN00780,2024-07-24,2024-07
TXN00781,2024-10-04,2024-10
TXN00782,2024-03-14,2024-03
TXN00783,2024-04-23,2024-04
TXN00784,2024-05-14,2024-05
TXN00785,2024-04-19,2024-04
TXN00786,2024-03-09,2024-03
TXN00787,2024-08-25,2024-08
TXN00788,2025-01-03,2025-01
TXN00789,2024-05-27,2024-05
TXN00790,2025-01-02,2025-01
TXN00791,2024-11-27,2024-11
TXN00792,2024-07-25,2024-07
TXN00793,2024-10-15,2024-10
TXN00794,2024-08-04,2024-08
TXN00795,2024-03-30,2024-03
TXN00796,2024-11-17,2024-11
TXN00797,2024-07-14,2024-07
TXN00798,2024-01-25,2024-01
TXN00799,2024-09-16,2024-09
TXN00800,2024-04-12,2024-04
TXN00801,2024-07-03,2024-07
TXN00802,2024-12-18,2024-12
TXN00803,2024-07-11,2024-07
TXN00804,2024-04-17,2024-04
TXN00805,2024-12-23,2024-12
TXN00806,2024-06-06,2024-06
TXN00807,2024-04-11,2024-04
TXN00808,2024-07-09,2024-07
TXN00809,2024-03-09,2024-03
TXN00810,2024-05-05,2024-05
TXN00811,2024-02-13,2024-02
TXN00812,2024-06-28,2024-06
TXN00813,2024-09-28,2024-09
TXN00814,2024-10-05,2024-10
TXN00815,2024-04-05,2024-04
TXN00816,2025-01-06,2025-01
TXN00817,2024-12-16,2024-12
TXN00818,2024-11-15,2024-11
TXN00819,2024-05-23,2024-05
TXN00820,2024-01-29,2024-01
TXN00821,2024-04-04,2024-04
TXN00822,2024-11-11,2024-11
TXN00823,2024-08-05,2024-08
TXN00824,2024-04-15,2024-04
TXN00825,2024-07-31,2024-07
TXN00826,2024-04-03,2024-04
TXN00827,2024-08-06,2024-08
TXN00828,2024-03-27,2024-03
TXN00829,2024-02-24,2024-02
TXN00830,2024-03-30,2024-03
TXN00831,2024-11-14,2024-11
TXN00832,2024-02-16,2024-02
TXN00833,2024-03-23,2024-03
TXN00834,2024-11-12,2024-11
TXN00835,2024-12-29,2024-12
TXN00836,2024-11-16,2024-11
TXN00837,2024-11-06,2024-11
TXN00838,2024-07-16,2024-07
TXN00839,2024-10-11,2024-10
TXN00840,2024-08-01,2024-08
TXN00841,2024-05-24,2024-05
TXN00842,2024-03-14,2024-03
TXN00843,2024-05-06,2024-05
TXN00844,2024-06-13,2024-06
TXN00845,2024-10-10,2024-10
TXN00846,2024-04-09,2024-04
TXN00847,2024-11-18,2024-11
TXN00848,2024-01-27,2024-01
TXN00849,2024-01-17,2024-01
TXN00850,2024-05-04,2024-05
TXN00851,2024-08-26,2024-08
TXN00852,2024-11-21,2024-11
TXN00853,2024-09-11,2024-09
TXN00854,2024-10-27,2024-10
TXN00855,2024-09-27,2024-09
TXN00856,2024-03-04,2024-03
TXN00857,2024-01-15,2024-01
TXN00858,2024-02-08,2024-02
TXN00859,2024-06-02,2024-06
TXN00860,2024-12-30,2024-12
TXN00861,2024-12-10,2024-12
TXN00862,2024-07-10,2024-07
TXN00863,2024-02-18,2024-02
TXN00864,2024-10-29,2024-10
TXN00865,2024-05-04,2024-05
TXN00866,2024-10-13,2024-10
TXN00867,2024-04-02,2024-04
TXN00868,2024-03-23,2024-03
TXN00869,2024-07-24,2024-07
TXN00870,2024-06-03,2024-06
TXN00871,2024-10-25,2024-10
TXN00872,2024-10-21,2024-10
TXN00873,2024-03-27,2024-03
TXN00874,2024-08-15,2024-08
TXN00875,2024-10-04,2024-10
TXN00876,2024-07-31,2024-07
TXN00877,2024-11-09,2024-11
TXN00878,2024-10-01,2024-10
TXN00879,2024-08-18,2024-08
TXN00880,2024-09-19,2024-09
TXN00881,2024-12-03,2024-12
TXN00882,2024-12-21,2024-12
TXN00883,2024-12-14,2024-12
TXN00884,2024-11-30,2024-11
TXN00885,2024-06-05,2024-06
TXN00886,2024-08-14,2024-08
TXN00887,2024-08-22,2024-08
TXN00888,2024-05-03,2024-05
TXN00889,2024-11-22,2024-11
TXN00890,2024-03-07,2024-03
TXN00891,2024-07-17,2024-07
TXN00892,2024-06-20,2024-06
TXN00893,2025-01-04,2025-01
TXN00894,2024-10-05,2024-10
TXN00895,2024-06-10,2024-06
TXN00896,2024-09-03,2024-09
TXN00897,2024-10-15,2024-10
TXN00898,2024-03-19,2024-03
TXN00899,2024-08-18,2024-08
TXN00900,2024-10-02,2024-10
TXN00901,2024-04-07,2024-04
TXN00902,2024-11-08,2024-11
TXN00903,2024-09-04,2024-09
TXN00904,2024-05-17,2024-05
TXN00905,2024-06-19,2024-06
TXN00906,2025-01-05,2025-01
TXN00907,2024-02-20,2024-02
TXN00908,2024-05-08,2024-05
TXN00909,2024-12-04,2024-12
TXN00910,2024-03-01,2024-03
TXN00911,2024-01-13,2024-01
TXN00912,2024-04-16,2024-04
TXN00913,2024-06-01,2024-06
TXN00914,2024-05-31,2024-05
TXN00915,2024-07-27,2024-07
TXN00916,2024-09-10,2024-09
TXN00917,2024-11-20,2024-11
TXN00918,2024-02-24,2024-02
TXN00919,2024-12-29,2024-12
TXN00920,2024-03-26,2024-03
TXN00921,2024-01-30,2024-01
TXN00922,2024-11-01,2024-11
TXN00923,2024-05-08,2024-05
TXN00924,2024-07-06,2024-07
TXN00925,2025-01-05,2025-01
TXN00926,2025-01-02,2025-01
TXN00927,2024-09-02,2024-09
TXN00928,2024-12-06,2024-12
TXN00929,2024-07-03,2024-07
TXN00930,2024-05-01,2024-05
TXN00931,2024-04-19,2024-04
TXN00932,2024-11-09,2024-11
TXN00933,2024-04-24,2024-04
TXN00934,2024-08-11,2024-08
TXN00935,2024-09-26,2024-09
TXN00936,2024-11-29,2024-11
TXN00937,2024-09-26,2024-09
TXN00938,2024-11-06,2024-11
TXN00939,2024-03-23,2024-03
TXN00940,2024-07-08,2024-07
TXN00941,2024-03-12,2024-03
TXN00942,2024-06-30,2024-06
TXN00943,2024-11-22,2024-11
TXN00944,2024-08-11,2024-08
TXN00945,2024-01-26,2024-01
TXN00946,2024-01-16,2024-01
TXN00947,2024-12-02,2024-12
TXN00948,2024-12-22,2024-12
TXN00949,2024-11-14,2024-11
TXN00950,2024-02-08,2024-02
TXN00951,2024-05-14,2024-05
TXN00952,2024-10-09,2024-10
TXN00953,2024-11-24,2024-11
TXN00954,2024-06-24,2024-06
TXN00955,2024-10-14,2024-10
TXN00956,2024-02-22,2024-02
TXN00957,2024-09-23,2024-09
TXN00958,2024-03-24,2024-03
TXN00959,2024-01-27,2024-01
TXN00960,2024-12-18,2024-12
TXN00961,2024-08-19,2024-08
TXN00962,2024-11-16,2024-11
TXN00963,2024-08-13,2024-08
TXN00964,2024-03-14,2024-03
TXN00965,2024-03-17,2024-03
TXN00966,2024-02-19,2024-02
TXN00967,2024-03-17,2024-03
TXN00968,2024-07-27,2024-07
TXN00969,2024-07-15,2024-07
TXN00970,2024-10-09,2024-10
TXN00971,2024-04-05,2024-04
TXN00972,2024-11-24,2024-11
TXN00973,2024-04-23,2024-04
TXN00974,2024-08-03,2024-08
TXN00975,2024-12-24,2024-12
TXN00976,2024-08-03,2024-08
TXN00977,2024-08-17,2024-08
TXN00978,2024-11-20,2024-11
TXN00979,2024-03-22,2024-03
TXN00980,2024-04-09,2024-04
TXN00981,2024-05-06,2024-05
TXN00982,2024-05-16,2024-05
TXN00983,2024-07-30,2024-07
TXN00984,2024-06-17,2024-06
TXN00985,2024-04-04,2024-04
TXN00986,2024-08-23,2024-08
TXN00987,2024-02-18,2024-02
TXN00988,2024-05-30,2024-05
TXN00989,2024-08-18,2024-08
TXN00990,2024-01-12,2024-01
TXN00991,2024-01-12,2024-01
TXN00992,2024-05-08,2024-05
TXN00993,2024-08-18,2024-08
TXN00994,2024-07-14,2024-07
TXN00995,2024-08-18,2024-08
TXN00996,2024-12-16,2024-12
TXN00997,2024-02-03,2024-02
TXN00998,2024-09-16,2024-09
TXN00999,2024-11-25,2024-11
TXN01000,2024-08-29,2024-08
TXN01001,2024-02-13,2024-02
TXN01002,2024-09-04,2024-09
TXN01003,2024-01-08,2024-01
TXN01004,2024-09-29,2024-09
TXN01005,2024-07-29,2024-07
TXN01006,2024-07-19,2024-07
TXN01007,2024-08-30,2024-08
TXN01008,2024-09-20,2024-09
TXN01009,2024-03-22,2024-03
TXN01010,2024-03-27,2024-03
TXN01011,2024-10-27,2024-10
TXN01012,2024-02-21,2024-02
TXN01013,2024-03-27,2024-03
TXN01014,2024-12-01,2024-12
TXN01015,2024-12-27,2024-12
TXN01016,2024-06-03,2024-06
TXN01017,2024-02-02,2024-02
TXN01018,2024-03-30,2024-03
TXN01019,2024-05-24,2024-05
TXN01020,2024-08-09,2024-08
TXN01021,2024-09-10,2024-09
TXN01022,2024-06-10,2024-06
TXN01023,2024-05-16,2024-05
TXN01024,2024-04-28,2024-04
TXN01025,2024-05-11,2024-05
TXN01026,2024-06-30,2024-06
TXN01027,2024-06-23,2024-06
TXN01028,2024-10-18,2024-10
TXN01029,2024-10-31,2024-10
TXN01030,2024-08-02,2024-08
TXN01031,2024-11-14,2024-11
TXN01032,2024-11-20,2024-11
TXN01033,2024-11-12,2024-11
TXN01034,2024-03-29,2024-03
TXN01035,2024-07-11,2024-07
TXN01036,2024-10-16,2024-10
TXN01037,2024-04-03,2024-04
TXN01038,2024-09-17,2024-09
TXN01039,2024-05-18,2024-05
TXN01040,2024-12-02,2024-12
TXN01041,2024-07-10,2024-07
TXN01042,2024-08-03,2024-08
TXN01043,2024-04-25,2024-04
TXN01044,2024-11-25,2024-11
TXN01045,2024-03-30,2024-03
TXN01046,2024-09-05,2024-09
TXN01047,2024-06-30,2024-06
TXN01048,2024-11-15,2024-11
TXN01049,2024-08-03,2024-08
TXN01050,2024-05-01,2024-05
TXN01051,2024-07-10,2024-07
TXN01052,2024-05-23,2024-05
TXN01053,2024-05-17,2024-05
TXN01054,2024-02-08,2024-02
TXN01055,2024-01-11,2024-01
TXN01056,2024-02-06,2024-02
TXN01057,2024-03-27,2024-03
TXN01058,2025-01-05,2025-01
TXN01059,2024-07-09,2024-07
TXN01060,2024-03-16,2024-03
TXN01061,2024-01-31,2024-01
TXN01062,2024-05-13,2024-05
TXN01063,2024-06-10,2024-06
TXN01064,2024-04-11,2024-04
TXN01065,2024-10-02,2024-10
TXN01066,2024-10-09,2024-10
TXN01067,2024-12-29,2024-12
TXN01068,2024-10-16,2024-10
TXN01069,2024-07-27,2024-07
TXN01070,2024-12-10,2024-12
TXN01071,2024-05-20,2024-05
TXN01072,2024-03-20,2024-03
TXN01073,2024-05-15,2024-05
TXN01074,2024-09-27,2024-09
TXN01075,2024-03-21,2024-03
TXN01076,2024-06-11,2024-06
TXN01077,2024-05-25,2024-05
TXN01078,2024-10-02,2024-10
TXN01079,2024-11-13,2024-11
TXN01080,2024-03-24,2024-03
TXN01081,2024-08-27,2024-08
TXN01082,2024-01-25,2024-01
TXN01083,2024-09-03,2024-09
TXN01084,2024-02-26,2024-02
TXN01085,2024-04-26,2024-04
TXN01086,2024-03-06,2024-03
TXN01087,2024-01-27,2024-01
TXN01088,2024-09-29,2024-09
TXN01089,2024-11-24,2024-11
TXN01090,2024-05-13,2024-05
TXN01091,2024-10-10,2024-10
TXN01092,2024-10-25,2024-10
TXN01093,2024-10-16,2024-10
TXN01094,2024-11-15,2024-11
TXN01095,2024-09-04,2024-09
TXN01096,2024-06-16,2024-06
TXN01097,2024-01-14,2024-01
TXN01098,2024-02-06,2024-02
TXN01099,2024-12-14,2024-12
TXN01100,2024-05-26,2024-05
TXN01101,2024-04-26,2024-04
TXN01102,2024-09-11,2024-09
TXN01103,2024-03-22,2024-03
TXN01104,2024-09-19,2024-09
TXN01105,2024-04-24,2024-04
TXN01106,2024-11-16,2024-11
TXN01107,2024-02-05,2024-02
TXN01108,2024-05-20,2024-05
TXN01109,2024-10-27,2024-10
TXN01110,2024-10-21,2024-10
TXN01111,2024-05-14,2024-05
TXN01112,2024-11-11,2024-11
TXN01113,2024-06-02,2024-06
TXN01114,2024-11-11,2024-11
TXN01115,2024-07-13,2024-07
TXN01116,2024-03-01,2024-03
TXN01117,2024-03-19,2024-03
TXN01118,2024-03-05,2024-03
TXN01119,2024-02-14,2024-02
TXN01120,2024-09-10,2024-09
TXN01121,2024-12-30,2024-12
TXN01122,2024-10-12,2024-10
TXN01123,2024-09-27,2024-09
TXN01124,2024-12-22,2024-12
TXN01125,2024-08-28,2024-08
TXN01126,2024-04-26,2024-04
TXN01127,2024-03-14,2024-03
TXN01128,2024-06-17,2024-06
TXN01129,2024-12-06,2024-12
TXN01130,2024-09-15,2024-09
TXN01131,2024-07-04,2024-07
TXN01132,2024-06-27,2024-06
TXN01133,2024-06-06,2024-06
TXN01134,2024-08-09,2024-08
TXN01135,2024-09-17,2024-09
TXN01136,2024-07-17,2024-07
TXN01137,2024-06-18,2024-06
TXN01138,2024-07-03,2024-07
TXN01139,2024-03-30,2024-03
TXN01140,2024-11-30,2024-11
TXN01141,2024-12-30,2024-12
TXN01142,2024-02-07,2024-02
TXN01143,2024-09-01,2024-09
TXN01144,2024-12-28,2024-12
TXN01145,2025-01-03,2025-01
TXN01146,2024-06-08,2024-06
TXN01147,2024-06-27,2024-06
TXN01148,2024-05-07,2024-05
TXN01149,2024-04-22,2024-04
TXN01150,2024-05-04,2024-05
TXN01151,2024-01-16,2024-01
TXN01152,2024-10-28,2024-10
TXN01153,2024-11-26,2024-11
TXN01154,2024-04-15,2024-04
TXN01155,2024-02-19,2024-02
TXN01156,2024-08-03,2024-08
TXN01157,2024-10-24,2024-10
TXN01158,2024-03-02,2024-03
TXN01159,2024-12-25,2024-12
TXN01160,2024-06-18,2024-06
TXN01161,2024-12-02,2024-12
TXN01162,2024-06-19,2024-06
TXN01163,2024-05-25,2024-05
TXN01164,2024-05-02,2024-05
TXN01165,2024-06-22,2024-06
TXN01166,2024-01-22,2024-01
TXN01167,2024-07-11,2024-07
TXN01168,2024-03-22,2024-03
TXN01169,2024-09-09,2024-09
TXN01170,2024-07-21,2024-07
TXN01171,2024-07-07,2024-07
TXN01172,2024-02-22,2024-02
TXN01173,2024-04-27,2024-04
TXN01174,2024-03-23,2024-03
TXN01175,2024-04-17,2024-04
TXN01176,2024-09-04,2024-09
TXN01177,2024-12-15,2024-12
TXN01178,2024-11-23,2024-11
TXN01179,2024-08-16,2024-08
TXN01180,2024-04-12,2024-04
TXN01181,2024-05-07,2024-05
TXN01182,2024-01-18,2024-01
TXN01183,2024-08-10,2024-08
TXN01184,2024-04-01,2024-04
TXN01185,2024-08-17,2024-08
TXN01186,2024-02-16,2024-02
TXN01187,2024-12-20,2024-12
TXN01188,2024-01-31,2024-01
TXN01189,2024-03-25,2024-03
TXN01190,2024-04-07,2024-04
TXN01191,2024-03-26,2024-03
TXN01192,2024-03-29,2024-03
TXN01193,2024-08-08,2024-08
TXN01194,2024-02-13,2024-02
TXN01195,2024-12-23,2024-12
TXN01196,2024-08-28,2024-08
TXN01197,2024-03-26,2024-03
TXN01198,2024-02-05,2024-02
TXN01199,2024-12-28,2024-12
TXN01200,2024-12-06,2024-12
TXN01201,2024-06-22,2024-06
TXN01202,2024-07-27,2024-07
TXN01203,2024-10-03,2024-10
TXN01204,2024-09-20,2024-09
TXN01205,2024-09-14,2024-09
TXN01206,2024-11-23,2024-11
TXN01207,2024-10-06,2024-10
TXN01208,2024-10-17,2024-10
TXN01209,2024-08-21,2024-08
TXN01210,2024-08-29,2024-08
TXN01211,2024-08-28,2024-08
TXN01212,2024-03-15,2024-03
TXN01213,2024-04-06,2024-04
TXN01214,2024-12-05,2024-12
TXN01215,2024-10-30,2024-10
TXN01216,2025-01-02,2025-01
TXN01217,2024-10-30,2024-10
TXN01218,2024-08-08,2024-08
TXN01219,2024-03-25,2024-03
TXN01220,2024-10-14,2024-10
TXN01221,2024-08-05,2024-08
TXN01222,2024-05-22,2024-05
TXN01223,2024-04-03,2024-04
TXN01224,2025-01-07,2025-01
TXN01225,2024-05-04,2024-05
TXN01226,2024-08-08,2024-08
TXN01227,2024-04-23,2024-04
TXN01228,2024-07-29,2024-07
TXN01229,2024-04-24,2024-04
TXN01230,2024-06-21,2024-06
TXN01231,2024-12-12,2024-12
TXN01232,2024-04-24,2024-04
TXN01233,2024-08-06,2024-08
TXN01234,2025-01-04,2025-01
TXN01235,2024-05-22,2024-05
TXN01236,2024-11-22,2024-11
TXN01237,2024-02-28,2024-02
TXN01238,2024-07-23,2024-07
TXN01239,2024-02-15,2024-02
TXN01240,2024-03-07,2024-03
TXN01241,2024-06-22,2024-06
TXN01242,2024-02-24,2024-02
TXN01243,2024-07-27,2024-07
TXN01244,2024-12-29,2024-12
TXN01245,2024-02-08,2024-02
TXN01246,2024-05-26,2024-05
TXN01247,2024-05-05,2024-05
TXN01248,2024-08-29,2024-08
TXN01249,2024-02-13,2024-02
TXN01250,2024-12-23,2024-12
TXN01251,2024-08-05,2024-08
TXN01252,2024-03-02,2024-03
TXN01253,2024-02-28,2024-02
TXN01254,2024-09-26,2024-09
TXN01255,2024-04-28,2024-04
TXN01256,2024-12-22,2024-12
TXN01257,2024-10-20,2024-10
TXN01258,2024-12-14,2024-12
TXN01259,2024-10-22,2024-10
TXN01260,2024-08-01,2024-08
TXN01261,2024-09-17,2024-09
TXN01262,2024-10-10,2024-10
TXN01263,2024-07-19,2024-07
TXN01264,2024-09-27,2024-09
TXN01265,2024-02-29,2024-02
TXN01266,2024-01-16,2024-01
TXN01267,2024-08-30,2024-08
TXN01268,2024-04-03,2024-04
TXN01269,2024-06-04,2024-06
TXN01270,2024-07-04,2024-07
TXN01271,2024-01-11,2024-01
TXN01272,2024-12-13,2024-12
TXN01273,2024-04-15,2024-04
TXN01274,2024-03-24,2024-03
TXN01275,2024-05-05,2024-05
TXN01276,2024-05-08,2024-05
TXN01277,2024-12-16,2024-12
TXN01278,2024-07-08,2024-07
TXN01279,2024-10-03,2024-10
TXN01280,2024-07-02,2024-07
TXN01281,2024-12-23,2024-12
TXN01282,2024-12-17,2024-12
TXN01283,2024-05-30,2024-05
TXN01284,2024-05-15,2024-05
TXN01285,2024-12-22,2024-12
TXN01286,2024-10-23,2024-10
TXN01287,2024-11-11,2024-11
TXN01288,2024-01-24,2024-01
TXN01289,2024-01-29,2024-01
TXN01290,2024-07-20,2024-07
TXN01291,2024-11-03,2024-11
TXN01292,2024-03-01,2024-03
TXN01293,2024-03-17,2024-03
TXN01294,2024-07-19,2024-07
TXN01295,2024-02-17,2024-02
TXN01296,2024-09-25,2024-09
TXN01297,2024-01-09,2024-01
TXN01298,2024-06-10,2024-06
TXN01299,2024-05-18,2024-05
TXN01300,2024-10-31,2024-10
TXN01301,2024-03-15,2024-03
TXN01302,2024-03-14,2024-03
TXN01303,2024-03-19,2024-03
TXN01304,2024-07-05,2024-07
TXN01305,2024-06-20,2024-06
TXN01306,2024-05-02,2024-05
TXN01307,2024-06-08,2024-06
TXN01308,2024-10-04,2024-10
TXN01309,2024-02-23,2024-02
TXN01310,2024-12-22,2024-12
TXN01311,2024-05-06,2024-05
TXN01312,2024-07-28,2024-07
TXN01313,2024-11-29,2024-11
TXN01314,2024-05-15,2024-05
TXN01315,2024-04-26,2024-04
TXN01316,2024-04-11,2024-04
TXN01317,2024-11-11,2024-11
TXN01318,2024-03-21,2024-03
TXN01319,2024-08-17,2024-08
TXN01320,2024-03-05,2024-03
TXN01321,2024-07-01,2024-07
TXN01322,2024-07-30,2024-07
TXN01323,2024-10-18,2024-10
TXN01324,2024-08-02,2024-08
TXN01325,2024-05-13,2024-05
TXN01326,2024-07-20,2024-07
TXN01327,2024-02-19,2024-02
TXN01328,2024-03-20,2024-03
TXN01329,2024-03-11,2024-03
TXN01330,2024-12-18,2024-12
TXN01331,2024-11-02,2024-11
TXN01332,2024-09-06,2024-09
TXN01333,2024-07-08,2024-07
TXN01334,2024-07-24,2024-07
TXN01335,2024-10-11,2024-10
TXN01336,2024-09-16,2024-09
TXN01337,2024-08-19,2024-08
TXN01338,2024-06-21,2024-06
TXN01339,2024-04-04,2024-04
TXN01340,2024-05-19,2024-05
TXN01341,2024-08-04,2024-08
TXN01342,2024-07-04,2024-07
TXN01343,2024-06-18,2024-06
TXN01344,2024-09-07,2024-09
TXN01345,2024-03-27,2024-03
TXN01346,2024-06-08,2024-06
TXN01347,2024-05-13,2024-05
TXN01348,2024-11-05,2024-11
TXN01349,2024-09-24,2024-09
TXN01350,2024-10-30,2024-10
TXN01351,2024-10-09,2024-10
TXN01352,2024-11-10,2024-11
TXN01353,2024-01-12,2024-01
TXN01354,2024-12-03,2024-12
TXN01355,2024-06-05,2024-06
TXN01356,2024-12-21,2024-12
TXN01357,2024-08-12,2024-08
TXN01358,2024-12-04,2024-12
TXN01359,2024-07-21,2024-07
TXN01360,2024-11-11,2024-11
TXN01361,2024-11-30,2024-11
TXN01362,2024-05-16,2024-05
TXN01363,2024-03-28,2024-03
TXN01364,2024-07-07,2024-07
TXN01365,2024-02-15,2024-02
TXN01366,2024-09-18,2024-09
TXN01367,2024-05-20,2024-05
TXN01368,2024-12-22,2024-12
TXN01369,2024-08-17,2024-08
TXN01370,2024-01-09,2024-01
TXN01371,2024-06-01,2024-06
TXN01372,2024-04-08,2024-04
TXN01373,2024-11-01,2024-11
TXN01374,2024-10-29,2024-10
TXN01375,2024-10-06,2024-10
TXN01376,2024-03-31,2024-03
TXN01377,2024-06-24,2024-06
TXN01378,2024-06-17,2024-06
TXN01379,2024-11-24,2024-11
TXN01380,2024-05-21,2024-05
TXN01381,2024-10-15,2024-10
TXN01382,2024-05-20,2024-05
TXN01383,2024-09-21,2024-09
TXN01384,2024-05-02,2024-05
TXN01385,2024-04-17,2024-04
TXN01386,2024-08-23,2024-08
TXN01387,2024-03-13,2024-03
TXN01388,2024-03-17,2024-03
TXN01389,2024-05-14,2024-05
TXN01390,2024-11-21,2024-11
TXN01391,2024-06-25,2024-06
TXN01392,2024-09-24,2024-09
TXN01393,2024-06-18,2024-06
TXN01394,2024-06-01,2024-06
TXN01395,2024-08-21,2024-08
TXN01396,2024-11-22,2024-11
TXN01397,2024-11-24,2024-11
TXN01398,2024-04-04,2024-04
TXN01399,2024-10-02,2024-10
TXN01400,2024-08-14,2024-08
TXN01401,2024-11-11,2024-11
TXN01402,2024-09-26,2024-09
TXN01403,2024-06-02,2024-06
TXN01404,2024-05-09,2024-05
TXN01405,2024-10-22,2024-10
TXN01406,2024-04-03,2024-04
TXN01407,2024-05-03,2024-05
TXN01408,2024-07-23,2024-07
TXN01409,2024-01-27,2024-01
TXN01410,2024-04-20,2024-04
TXN01411,2024-03-10,2024-03
TXN01412,2024-01-09,2024-01
TXN01413,2024-03-05,2024-03
TXN01414,2024-12-05,2024-12
TXN01415,2024-02-06,2024-02
TXN01416,2024-02-23,2024-02
TXN01417,2024-09-27,2024-09
TXN01418,2024-08-24,2024-08
TXN01419,2024-01-09,2024-01
TXN01420,2024-02-01,2024-02
TXN01421,2024-03-27,2024-03
TXN01422,2024-03-25,2024-03
TXN01423,2024-02-20,2024-02
TXN01424,2024-10-25,2024-10
TXN01425,2024-03-22,2024-03
TXN01426,2024-04-08,2024-04
TXN01427,2024-07-24,2024-07
TXN01428,2024-12-19,2024-12
TXN01429,2024-06-27,2024-06
TXN01430,2024-01-15,2024-01
TXN01431,2024-07-26,2024-07
TXN01432,2024-04-23,2024-04
TXN01433,2024-08-09,2024-08
TXN01434,2024-04-12,2024-04
TXN01435,2024-09-11,2024-09
TXN01436,2024-07-12,2024-07
TXN01437,2024-04-19,2024-04
TXN01438,2024-04-03,2024-04
TXN01439,2024-10-13,2024-10
TXN01440,2024-02-13,2024-02
TXN01441,2024-05-31,2024-05
TXN01442,2024-09-07,2024-09
TXN01443,2024-02-14,2024-02
TXN01444,2024-10-05,2024-10
TXN01445,2024-05-28,2024-05
TXN01446,2024-06-04,2024-06
TXN01447,2024-12-18,2024-12
TXN01448,2024-08-26,2024-08
TXN01449,2024-06-12,2024-06
TXN01450,2024-06-03,2024-06
TXN01451,2024-03-21,2024-03
TXN01452,2024-03-27,2024-03
TXN01453,2024-11-08,2024-11
TXN01454,2024-08-22,2024-08
TXN01455,2024-03-05,2024-03
TXN01456,2024-10-30,2024-10
TXN01457,2024-12-19,2024-12
TXN01458,2024-10-22,2024-10
TXN01459,2024-03-28,2024-03
TXN01460,2024-10-23,2024-10
TXN01461,2024-12-15,2024-12
TXN01462,2024-03-21,2024-03
TXN01463,2024-08-24,2024-08
TXN01464,2025-01-07,2025-01
TXN01465,2024-06-23,2024-06
TXN01466,2024-10-22,2024-10
TXN01467,2024-10-11,2024-10
TXN01468,2024-10-07,2024-10
TXN01469,2024-09-14,2024-09
TXN01470,2024-02-21,2024-02
TXN01471,2024-08-21,2024-08
TXN01472,2024-06-21,2024-06
TXN01473,2024-06-12,2024-06
TXN01474,2024-04-07,2024-04
TXN01475,2024-08-04,2024-08
TXN01476,2024-10-28,2024-10
TXN01477,2024-11-08,2024-11
TXN01478,2024-12-11,2024-12
TXN01479,2024-07-28,2024-07
TXN01480,2024-04-02,2024-04
TXN01481,2024-08-13,2024-08
TXN01482,2024-05-11,2024-05
TXN01483,2024-05-18,2024-05
TXN01484,2024-09-08,2024-09
TXN01485,2024-08-31,2024-08
TXN01486,2024-08-04,2024-08
TXN01487,2024-09-20,2024-09
TXN01488,2024-11-08,2024-11
TXN01489,2024-12-18,2024-12
TXN01490,2024-02-22,2024-02
TXN01491,2024-08-15,2024-08
TXN01492,2024-02-26,2024-02
TXN01493,2024-01-09,2024-01
TXN01494,2024-10-02,2024-10
TXN01495,2024-07-18,2024-07
TXN01496,2024-12-22,2024-12
TXN01497,2024-06-09,2024-06
TXN01498,2024-10-23,2024-10
TXN01499,2024-02-16,2024-02
TXN01500,2024-03-27,2024-03
TXN01501,2024-02-15,2024-02
TXN01502,2024-05-11,2024-05
TXN01503,2024-06-01,2024-06
TXN01504,2024-09-07,2024-09
TXN01505,2024-10-23,2024-10
TXN01506,2024-05-19,2024-05
TXN01507,2024-09-21,2024-09
TXN01508,2024-11-03,2024-11
TXN01509,2024-08-23,2024-08
TXN01510,2024-04-14,2024-04
TXN01511,2024-06-02,2024-06
TXN01512,2024-06-30,2024-06
TXN01513,2024-10-07,2024-10
TXN01514,2024-05-07,2024-05
TXN01515,2024-10-28,2024-10
TXN01516,2024-04-28,2024-04
TXN01517,2024-11-25,2024-11
TXN01518,2024-10-17,2024-10
TXN01519,2024-09-06,2024-09
TXN01520,2024-01-14,2024-01
TXN01521,2024-01-24,2024-01
TXN01522,2024-08-08,2024-08
TXN01523,2024-03-29,2024-03
TXN01524,2024-01-13,2024-01
TXN01525,2024-06-09,2024-06
TXN01526,2024-02-23,2024-02
TXN01527,2024-10-27,2024-10
TXN01528,2024-08-08,2024-08
TXN01529,2024-06-15,2024-06
TXN01530,2024-07-30,2024-07
TXN01531,2024-08-10,2024-08
TXN01532,2024-03-28,2024-03
TXN01533,2024-08-14,2024-08
TXN01534,2024-05-03,2024-05
TXN01535,2024-03-20,2024-03
TXN01536,2024-11-05,2024-11
TXN01537,2024-12-29,2024-12
TXN01538,2024-04-22,2024-04
TXN01539,2024-06-24,2024-06
TXN01540,2024-07-03,2024-07
TXN01541,2024-12-16,2024-12
TXN01542,2024-03-13,2024-03
TXN01543,2024-08-23,2024-08
TXN01544,2024-07-25,2024-07
TXN01545,2024-07-12,2024-07
TXN01546,2024-12-12,2024-12
TXN01547,2024-04-05,2024-04
TXN01548,2024-12-25,2024-12
TXN01549,2024-11-19,2024-11
TXN01550,2024-04-07,2024-04
TXN01551,2024-05-30,2024-05
