Transaction_ID,Transaction_Type
TXN05591,Debit
TXN05592,Debit
TXN05593,Refund
TXN05594,Credit
TXN05595,Credit
TXN05596,Debit
TXN05597,Credit
TXN05598,Credit
TXN05599,Refund
TXN05600,Refund
TXN05601,Credit
TXN05602,Debit
TXN05603,Refund
TXN05604,Credit
TXN05605,Refund
TXN05606,Refund
TXN05607,Credit
TXN05608,Credit
TXN05609,Debit
TXN05610,Credit
TXN05611,Refund
TXN05612,Debit
TXN05613,Credit
TXN05614,Refund
TXN05615,Debit
TXN05616,Debit
TXN05617,Debit
TXN05618,Refund
TXN05619,Refund
TXN05620,Debit
TXN05621,Refund
TXN05622,Debit
TXN05623,Debit
TXN05624,Refund
TXN05625,Refund
TXN05626,Debit
TXN05627,Refund
TXN05628,Credit
TXN05629,Debit
TXN05630,Debit
TXN05631,Refund
TXN05632,Refund
TXN05633,Refund
TXN05634,Credit
TXN05635,Refund
TXN05636,Debit
TXN05637,Refund
TXN05638,Refund
TXN05639,Debit
TXN05640,Debit
TXN05641,Credit
TXN05642,Refund
TXN05643,Credit
TXN05644,Debit
TXN05645,Debit
TXN05646,Debit
TXN05647,Debit
TXN05648,Debit
TXN05649,Credit
TXN05650,Refund
TXN05651,Debit
TXN05652,Refund
TXN05653,Debit
TXN05654,Credit
TXN05655,Credit
TXN05656,Credit
TXN05657,Credit
TXN05658,Refund
TXN05659,Credit
TXN05660,Credit
TXN05661,Credit
TXN05662,Debit
TXN05663,Credit
TXN05664,Refund
TXN05665,Debit
TXN05666,Refund
TXN05667,Debit
TXN05668,Refund
TXN05669,Refund
TXN05670,Refund
TXN05671,Debit
TXN05672,Refund
TXN05673,Refund
TXN05674,Debit
TXN05675,Refund
TXN05676,Debit
TXN05677,Credit
TXN05678,Refund
TXN05679,Debit
TXN05680,Credit
TXN05681,Refund
TXN05682,Credit
TXN05683,Refund
TXN05684,Debit
TXN05685,Credit
TXN05686,Credit
TXN05687,Credit
TXN05688,Credit
TXN05689,Refund
TXN05690,Debit
TXN05691,Credit
TXN05692,Debit
TXN05693,Refund
TXN05694,Debit
TXN05695,Debit
TXN05696,Refund
TXN05697,Credit
TXN05698,Refund
TXN05699,Credit
TXN05700,Refund
TXN05701,Debit
TXN05702,Credit
TXN05703,Refund
TXN05704,Refund
TXN05705,Refund
TXN05706,Credit
TXN05707,Debit
TXN05708,Refund
TXN05709,Refund
TXN05710,Debit
TXN05711,Debit
TXN05712,Debit
TXN05713,Debit
TXN05714,Refund
TXN05715,Refund
TXN05716,Credit
TXN05717,Refund
TXN05718,Refund
TXN05719,Debit
TXN05720,Credit
TXN05721,Debit
TXN05722,Refund
TXN05723,Refund
TXN05724,Refund
TXN05725,Credit
TXN05726,Debit
TXN05727,Credit
TXN05728,Refund
TXN05729,Refund
TXN05730,Debit
TXN05731,Debit
TXN05732,Debit
TXN05733,Debit
TXN05734,Refund
TXN05735,Credit
TXN05736,Debit
TXN05737,Debit
TXN05738,Debit
TXN05739,Refund
TXN05740,Refund
TXN05741,Debit
TXN05742,Refund
TXN05743,Credit
TXN05744,Refund
TXN05745,Refund
TXN05746,Debit
TXN05747,Credit
TXN05748,Refund
TXN05749,Debit
TXN05750,Credit
TXN05751,Debit
TXN05752,Debit
TXN05753,Refund
TXN05754,Refund
TXN05755,Credit
TXN05756,Credit
TXN05757,Credit
TXN05758,Debit
TXN05759,Refund
TXN05760,Refund
TXN05761,Debit
TXN05762,Debit
TXN05763,Credit
TXN05764,Refund
TXN05765,Debit
TXN05766,Debit
TXN05767,Credit
TXN05768,Credit
TXN05769,Credit
TXN05770,Credit
TXN05771,Refund
TXN05772,Refund
TXN05773,Credit
TXN05774,Refund
TXN05775,Refund
TXN05776,Debit
TXN05777,Refund
TXN05778,Refund
TXN05779,Credit
TXN05780,Credit
TXN05781,Credit
TXN05782,Debit
TXN05783,Debit
TXN05784,Credit
TXN05785,Debit
TXN05786,Debit
TXN05787,Refund
TXN05788,Refund
TXN05789,Refund
TXN05790,Credit
TXN05791,Credit
TXN05792,Credit
TXN05793,Debit
TXN05794,Refund
TXN05795,Refund
TXN05796,Credit
TXN05797,Credit
TXN05798,Credit
TXN05799,Credit
TXN05800,Credit
TXN05801,Credit
TXN05802,Credit
TXN05803,Refund
TXN05804,Debit
TXN05805,Debit
TXN05806,Refund
TXN05807,Refund
TXN05808,Debit
TXN05809,Credit
TXN05810,Debit
TXN05811,Refund
TXN05812,Debit
TXN05813,Credit
TXN05814,Refund
TXN05815,Refund
TXN05816,Debit
TXN05817,Refund
TXN05818,Debit
TXN05819,Debit
TXN05820,Refund
TXN05821,Refund
TXN05822,Debit
TXN05823,Refund
TXN05824,Refund
TXN05825,Credit
TXN05826,Refund
TXN05827,Debit
TXN05828,Debit
TXN05829,Refund
TXN05830,Credit
TXN05831,Refund
TXN05832,Refund
TXN05833,Credit
TXN05834,Refund
TXN05835,Debit
TXN05836,Credit
TXN05837,Credit
TXN05838,Debit
TXN05839,Refund
TXN05840,Refund
TXN05841,Credit
TXN05842,Debit
TXN05843,Credit
TXN05844,Refund
TXN05845,Refund
TXN05846,Debit
TXN05847,Credit
TXN05848,Credit
TXN05849,Refund
TXN05850,Debit
TXN05851,Refund
TXN05852,Debit
TXN05853,Refund
TXN05854,Refund
TXN05855,Debit
TXN05856,Refund
TXN05857,Debit
TXN05858,Credit
TXN05859,Debit
TXN05860,Debit
TXN05861,Refund
TXN05862,Refund
TXN05863,Refund
TXN05864,Debit
TXN05865,Refund
TXN05866,Refund
TXN05867,Credit
TXN05868,Credit
TXN05869,Debit
TXN05870,Debit
TXN05871,Credit
TXN05872,Debit
TXN05873,Debit
TXN05874,Credit
TXN05875,Credit
TXN05876,Debit
TXN05877,Debit
TXN05878,Refund
TXN05879,Debit
TXN05880,Refund
TXN05881,Credit
TXN05882,Credit
TXN05883,Credit
TXN05884,Credit
TXN05885,Debit
TXN05886,Debit
TXN05887,Refund
TXN05888,Credit
TXN05889,Debit
TXN05890,Refund
TXN05891,Refund
TXN05892,Refund
TXN05893,Credit
TXN05894,Refund
TXN05895,Credit
TXN05896,Refund
TXN05897,Refund
TXN05898,Refund
TXN05899,Debit
TXN05900,Credit
TXN05901,Refund
TXN05902,Credit
TXN05903,Credit
TXN05904,Refund
TXN05905,Refund
TXN05906,Debit
TXN05907,Refund
TXN05908,Credit
TXN05909,Credit
TXN05910,Debit
TXN05911,Refund
TXN05912,Credit
TXN05913,Credit
TXN05914,Credit
TXN05915,Credit
TXN05916,Credit
TXN05917,Refund
TXN05918,Debit
TXN05919,Refund
TXN05920,Debit
TXN05921,Credit
TXN05922,Debit
TXN05923,Debit
TXN05924,Debit
TXN05925,Refund
TXN05926,Refund
TXN05927,Credit
TXN05928,Debit
TXN05929,Debit
TXN05930,Debit
TXN05931,Debit
TXN05932,Credit
TXN05933,Refund
TXN05934,Refund
TXN05935,Debit
TXN05936,Refund
TXN05937,Debit
TXN05938,Credit
TXN05939,Credit
TXN05940,Refund
TXN05941,Debit
TXN05942,Credit
TXN05943,Refund
TXN05944,Credit
TXN05945,Credit
TXN05946,Debit
TXN05947,Refund
TXN05948,Debit
TXN05949,Refund
TXN05950,Credit
TXN05951,Debit
TXN05952,Debit
TXN05953,Debit
TXN05954,Debit
TXN05955,Refund
TXN05956,Refund
TXN05957,Debit
TXN05958,Debit
TXN05959,Refund
TXN05960,Refund
TXN05961,Debit
TXN05962,Refund
TXN05963,Debit
TXN05964,Debit
TXN05965,Debit
TXN05966,Credit
TXN05967,Debit
TXN05968,Refund
TXN05969,Credit
TXN05970,Refund
TXN05971,Refund
TXN05972,Refund
TXN05973,Debit
TXN05974,Refund
TXN05975,Refund
TXN05976,Refund
TXN05977,Credit
TXN05978,Debit
TXN05979,Debit
TXN05980,Credit
TXN05981,Refund
TXN05982,Credit
TXN05983,Credit
TXN05984,Debit
TXN05985,Debit
TXN05986,Credit
TXN05987,Refund
TXN05988,Debit
TXN05989,Refund
TXN05990,Debit
TXN05991,Refund
TXN05992,Refund
TXN05993,Refund
TXN05994,Credit
TXN05995,Debit
TXN05996,Refund
TXN05997,Refund
TXN05998,Credit
TXN05999,Credit
TXN06000,Refund
TXN06001,Refund
TXN06002,Debit
TXN06003,Debit
TXN06004,Credit
TXN06005,Credit
TXN06006,Debit
TXN06007,Debit
TXN06008,Debit
TXN06009,Debit
TXN06010,Refund
TXN06011,Refund
TXN06012,Refund
TXN06013,Credit
TXN06014,Debit
TXN06015,Refund
TXN06016,Debit
TXN06017,Debit
TXN06018,Credit
TXN06019,Refund
TXN06020,Refund
TXN06021,Debit
TXN06022,Refund
TXN06023,Refund
TXN06024,Debit
TXN06025,Debit
TXN06026,Credit
TXN06027,Refund
TXN06028,Debit
TXN06029,Refund
TXN06030,Refund
TXN06031,Debit
TXN06032,Refund
TXN06033,Refund
TXN06034,Credit
TXN06035,Refund
TXN06036,Credit
TXN06037,Credit
TXN06038,Debit
TXN06039,Refund
TXN06040,Refund
TXN06041,Credit
TXN06042,Debit
TXN06043,Credit
TXN06044,Credit
TXN06045,Credit
TXN06046,Refund
TXN06047,Refund
TXN06048,Refund
TXN06049,Refund
TXN06050,Debit
TXN06051,Credit
TXN06052,Debit
TXN06053,Credit
TXN06054,Credit
TXN06055,Debit
TXN06056,Debit
TXN06057,Credit
TXN06058,Refund
TXN06059,Refund
TXN06060,Credit
TXN06061,Credit
TXN06062,Debit
TXN06063,Debit
TXN06064,Refund
TXN06065,Refund
TXN06066,Debit
TXN06067,Refund
TXN06068,Refund
TXN06069,Debit
TXN06070,Refund
TXN06071,Debit
TXN06072,Credit
TXN06073,Refund
TXN06074,Debit
TXN06075,Refund
TXN06076,Credit
TXN06077,Credit
TXN06078,Credit
TXN06079,Debit
TXN06080,Debit
TXN06081,Credit
TXN06082,Refund
TXN06083,Refund
TXN06084,Credit
TXN06085,Credit
TXN06086,Refund
TXN06087,Credit
TXN06088,Refund
TXN06089,Credit
TXN06090,Refund
TXN06091,Credit
TXN06092,Refund
TXN06093,Credit
TXN06094,Debit
TXN06095,Credit
TXN06096,Refund
TXN06097,Refund
TXN06098,Credit
TXN06099,Debit
TXN06100,Credit
TXN06101,Refund
TXN06102,Refund
TXN06103,Credit
TXN06104,Credit
TXN06105,Credit
TXN06106,Refund
TXN06107,Credit
TXN06108,Refund
TXN06109,Credit
TXN06110,Refund
TXN06111,Debit
TXN06112,Refund
TXN06113,Debit
TXN06114,Refund
TXN06115,Debit
TXN06116,Credit
TXN06117,Refund
TXN06118,Debit
TXN06119,Debit
TXN06120,Debit
TXN06121,Refund
TXN06122,Credit
TXN06123,Credit
TXN06124,Refund
TXN06125,Refund
TXN06126,Refund
TXN06127,Refund
TXN06128,Refund
TXN06129,Debit
TXN06130,Debit
TXN06131,Credit
TXN06132,Refund
TXN06133,Debit
TXN06134,Debit
TXN06135,Debit
TXN06136,Credit
TXN06137,Refund
TXN06138,Credit
TXN06139,Debit
TXN06140,Debit
TXN06141,Credit
TXN06142,Debit
TXN06143,Credit
TXN06144,Debit
TXN06145,Refund
TXN06146,Debit
TXN06147,Refund
TXN06148,Credit
TXN06149,Credit
TXN06150,Refund
TXN06151,Refund
TXN06152,Refund
TXN06153,Credit
TXN06154,Refund
TXN06155,Refund
TXN06156,Debit
TXN06157,Debit
TXN06158,Refund
TXN06159,Credit
TXN06160,Credit
TXN06161,Debit
TXN06162,Debit
TXN06163,Refund
TXN06164,Refund
TXN06165,Credit
TXN06166,Debit
TXN06167,Debit
TXN06168,Refund
TXN06169,Refund
TXN06170,Refund
TXN06171,Refund
TXN06172,Debit
TXN06173,Refund
TXN06174,Debit
TXN06175,Refund
TXN06176,Debit
TXN06177,Credit
TXN06178,Debit
TXN06179,Refund
TXN06180,Debit
TXN06181,Debit
TXN06182,Debit
TXN06183,Credit
TXN06184,Credit
TXN06185,Credit
TXN06186,Refund
TXN06187,Credit
TXN06188,Credit
TXN06189,Refund
TXN06190,Debit
TXN06191,Refund
TXN06192,Debit
TXN06193,Refund
TXN06194,Refund
TXN06195,Debit
TXN06196,Debit
TXN06197,Refund
TXN06198,Credit
TXN06199,Refund
TXN06200,Refund
TXN06201,Refund
TXN06202,Credit
TXN06203,Credit
TXN06204,Credit
TXN06205,Debit
TXN06206,Refund
TXN06207,Debit
TXN06208,Credit
TXN06209,Credit
TXN06210,Refund
TXN06211,Debit
TXN06212,Credit
TXN06213,Debit
TXN06214,Credit
TXN06215,Refund
TXN06216,Debit
TXN06217,Refund
TXN06218,Debit
TXN06219,Refund
TXN06220,Credit
TXN06221,Credit
TXN06222,Debit
TXN06223,Refund
TXN06224,Credit
TXN06225,Refund
TXN06226,Refund
TXN06227,Credit
TXN06228,Refund
TXN06229,Credit
TXN06230,Credit
TXN06231,Refund
TXN06232,Credit
TXN06233,Debit
TXN06234,Credit
TXN06235,Credit
TXN06236,Refund
TXN06237,Credit
TXN06238,Refund
TXN06239,Debit
TXN06240,Credit
TXN06241,Debit
TXN06242,Credit
TXN06243,Debit
TXN06244,Credit
TXN06245,Refund
TXN06246,Debit
TXN06247,Refund
TXN06248,Refund
TXN06249,Debit
TXN06250,Credit
TXN06251,Credit
TXN06252,Credit
TXN06253,Refund
TXN06254,Refund
TXN06255,Debit
TXN06256,Refund
TXN06257,Credit
TXN06258,Debit
TXN06259,Credit
TXN06260,Debit
TXN06261,Credit
TXN06262,Refund
TXN06263,Refund
TXN06264,Credit
TXN06265,Debit
TXN06266,Refund
TXN06267,Debit
TXN06268,Credit
TXN06269,Credit
TXN06270,Credit
TXN06271,Debit
TXN06272,Refund
TXN06273,Credit
TXN06274,Debit
TXN06275,Refund
TXN06276,Refund
TXN06277,Debit
TXN06278,Credit
TXN06279,Refund
TXN06280,Debit
TXN06281,Debit
TXN06282,Refund
TXN06283,Debit
TXN06284,Credit
TXN06285,Debit
TXN06286,Debit
TXN06287,Debit
TXN06288,Debit
TXN06289,Refund
TXN06290,Credit
TXN06291,Debit
TXN06292,Debit
TXN06293,Debit
TXN06294,Debit
TXN06295,Refund
TXN06296,Refund
TXN06297,Credit
TXN06298,Refund
TXN06299,Debit
TXN06300,Refund
TXN06301,Debit
TXN06302,Credit
TXN06303,Credit
TXN06304,Refund
TXN06305,Credit
TXN06306,Credit
TXN06307,Refund
TXN06308,Credit
TXN06309,Credit
TXN06310,Debit
TXN06311,Refund
TXN06312,Credit
TXN06313,Credit
TXN06314,Debit
TXN06315,Refund
TXN06316,Debit
TXN06317,Debit
TXN06318,Refund
TXN06319,Credit
TXN06320,Credit
TXN06321,Refund
TXN06322,Debit
TXN06323,Refund
TXN06324,Credit
TXN06325,Credit
TXN06326,Refund
TXN06327,Debit
TXN06328,Credit
TXN06329,Debit
TXN06330,Refund
TXN06331,Refund
TXN06332,Credit
TXN06333,Credit
TXN06334,Refund
TXN06335,Debit
TXN06336,Debit
TXN06337,Refund
TXN06338,Debit
TXN06339,Credit
TXN06340,Refund
TXN06341,Debit
TXN06342,Credit
TXN06343,Credit
TXN06344,Refund
TXN06345,Credit
TXN06346,Debit
TXN06347,Refund
TXN06348,Credit
TXN06349,Debit
TXN06350,Credit
TXN06351,Credit
TXN06352,Refund
TXN06353,Credit
TXN06354,Credit
TXN06355,Debit
TXN06356,Credit
TXN06357,Credit
TXN06358,Debit
TXN06359,Credit
TXN06360,Refund
TXN06361,Credit
TXN06362,Credit
TXN06363,Credit
TXN06364,Credit
TXN06365,Credit
TXN06366,Debit
TXN06367,Refund
TXN06368,Debit
TXN06369,Refund
TXN06370,Refund
TXN06371,Debit
TXN06372,Debit
TXN06373,Refund
TXN06374,Credit
TXN06375,Debit
TXN06376,Refund
TXN06377,Credit
TXN06378,Credit
TXN06379,Debit
TXN06380,Debit
TXN06381,Refund
TXN06382,Debit
TXN06383,Credit
TXN06384,Debit
TXN06385,Debit
TXN06386,Credit
TXN06387,Credit
TXN06388,Debit
TXN06389,Refund
TXN06390,Refund
TXN06391,Refund
TXN06392,Refund
TXN06393,Credit
TXN06394,Credit
TXN06395,Credit
TXN06396,Credit
TXN06397,Refund
TXN06398,Refund
TXN06399,Debit
TXN06400,Credit
TXN06401,Debit
TXN06402,Refund
TXN06403,Debit
TXN06404,Debit
TXN06405,Debit
TXN06406,Credit
TXN06407,Credit
TXN06408,Refund
TXN06409,Debit
TXN06410,Credit
TXN06411,Refund
TXN06412,Credit
TXN06413,Credit
TXN06414,Credit
TXN06415,Credit
TXN06416,Refund
TXN06417,Refund
TXN06418,Credit
TXN06419,Credit
TXN06420,Debit
TXN06421,Credit
TXN06422,Debit
TXN06423,Credit
TXN06424,Refund
TXN06425,Refund
TXN06426,Debit
TXN06427,Refund
TXN06428,Refund
TXN06429,Refund
TXN06430,Refund
TXN06431,Refund
TXN06432,Debit
TXN06433,Credit
TXN06434,Credit
TXN06435,Credit
TXN06436,Refund
TXN06437,Refund
TXN06438,Credit
TXN06439,Refund
TXN06440,Credit
TXN06441,Debit
TXN06442,Credit
TXN06443,Refund
TXN06444,Credit
TXN06445,Credit
TXN06446,Refund
TXN06447,Debit
TXN06448,Debit
TXN06449,Refund
TXN06450,Credit
TXN06451,Credit
TXN06452,Refund
TXN06453,Refund
TXN06454,Refund
TXN06455,Credit
TXN06456,Debit
TXN06457,Debit
TXN06458,Debit
TXN06459,Credit
TXN06460,Debit
TXN06461,Credit
TXN06462,Credit
TXN06463,Refund
TXN06464,Credit
TXN06465,Refund
TXN06466,Credit
TXN06467,Refund
TXN06468,Refund
TXN06469,Credit
TXN06470,Credit
TXN06471,Credit
TXN06472,Credit
TXN06473,Refund
TXN06474,Refund
TXN06475,Refund
TXN06476,Credit
TXN06477,Credit
TXN06478,Debit
TXN06479,Debit
TXN06480,Debit
TXN06481,Debit
TXN06482,Refund
TXN06483,Debit
TXN06484,Refund
TXN06485,Credit
TXN06486,Refund
TXN06487,Refund
TXN06488,Refund
TXN06489,Debit
TXN06490,Debit
TXN06491,Debit
TXN06492,Credit
TXN06493,Debit
TXN06494,Debit
TXN06495,Debit
TXN06496,Credit
TXN06497,Refund
TXN06498,Debit
TXN06499,Debit
TXN06500,Credit
TXN06501,Refund
TXN06502,Debit
TXN06503,Debit
TXN06504,Credit
TXN06505,Refund
TXN06506,Debit
TXN06507,Debit
TXN06508,Refund
TXN06509,Credit
TXN06510,Credit
TXN06511,Debit
TXN06512,Debit
TXN06513,Refund
TXN06514,Credit
TXN06515,Credit
TXN06516,Refund
TXN06517,Debit
TXN06518,Debit
TXN06519,Refund
TXN06520,Debit
TXN06521,Debit
TXN06522,Debit
TXN06523,Refund
TXN06524,Credit
TXN06525,Credit
TXN06526,Credit
TXN06527,Credit
TXN06528,Refund
TXN06529,Credit
TXN06530,Refund
TXN06531,Credit
TXN06532,Debit
TXN06533,Refund
TXN06534,Refund
TXN06535,Debit
TXN06536,Refund
TXN06537,Refund
TXN06538,Credit
TXN06539,Refund
TXN06540,Refund
TXN06541,Refund
TXN06542,Refund
TXN06543,Credit
TXN06544,Refund
TXN06545,Refund
TXN06546,Refund
TXN06547,Refund
TXN06548,Credit
TXN06549,Credit
TXN06550,Credit
TXN06551,Refund
TXN06552,Debit
TXN06553,Debit
TXN06554,Credit
TXN06555,Credit
TXN06556,Credit
TXN06557,Credit
TXN06558,Credit
TXN06559,Debit
TXN06560,Credit
TXN06561,Debit
TXN06562,Debit
TXN06563,Refund
TXN06564,Debit
TXN06565,Credit
TXN06566,Credit
TXN06567,Credit
TXN06568,Refund
TXN06569,Debit
TXN06570,Refund
TXN06571,Credit
TXN06572,Credit
TXN06573,Credit
TXN06574,Debit
TXN06575,Credit
TXN06576,Credit
TXN06577,Refund
TXN06578,Debit
TXN06579,Debit
TXN06580,Refund
TXN06581,Credit
TXN06582,Debit
TXN06583,Credit
TXN06584,Refund
TXN06585,Credit
TXN06586,Credit
TXN06587,Debit
TXN06588,Debit
TXN06589,Refund
TXN06590,Refund
TXN06591,Refund
TXN06592,Credit
TXN06593,Credit
TXN06594,Debit
TXN06595,Credit
TXN06596,Debit
TXN06597,Credit
TXN06598,Refund
TXN06599,Debit
TXN06600,Refund
TXN06601,Refund
TXN06602,Refund
TXN06603,Refund
TXN06604,Credit
TXN06605,Credit
TXN06606,Refund
TXN06607,Refund
TXN06608,Refund
TXN06609,Credit
TXN06610,Credit
TXN06611,Debit
TXN06612,Debit
TXN06613,Debit
TXN06614,Debit
TXN06615,Credit
TXN06616,Debit
TXN06617,Refund
TXN06618,Credit
TXN06619,Refund
TXN06620,Credit
TXN06621,Credit
TXN06622,Refund
TXN06623,Refund
TXN06624,Credit
TXN06625,Debit
TXN06626,Credit
TXN06627,Debit
TXN06628,Debit
TXN06629,Debit
TXN06630,Refund
TXN06631,Debit
TXN06632,Debit
TXN06633,Debit
TXN06634,Credit
TXN06635,Credit
TXN06636,Debit
TXN06637,Refund
TXN06638,Credit
TXN06639,Refund
TXN06640,Debit
TXN06641,Debit
TXN06642,Debit
TXN06643,Debit
TXN06644,Debit
TXN06645,Credit
TXN06646,Debit
TXN06647,Credit
TXN06648,Credit
TXN06649,Credit
TXN06650,Credit
TXN06651,Credit
TXN06652,Credit
TXN06653,Refund
TXN06654,Debit
TXN06655,Credit
TXN06656,Debit
TXN06657,Debit
TXN06658,Debit
TXN06659,Credit
TXN06660,Credit
TXN06661,Debit
TXN06662,Refund
TXN06663,Credit
TXN06664,Debit
TXN06665,Debit
TXN06666,Credit
TXN06667,Credit
TXN06668,Debit
TXN06669,Debit
TXN06670,Refund
TXN06671,Debit
TXN06672,Credit
TXN06673,Credit
TXN06674,Debit
TXN06675,Refund
TXN06676,Debit
TXN06677,Debit
TXN06678,Credit
TXN06679,Refund
TXN06680,Debit
TXN06681,Refund
TXN06682,Refund
TXN06683,Debit
TXN06684,Credit
TXN06685,Credit
TXN06686,Refund
TXN06687,Credit
TXN06688,Credit
TXN06689,Debit
TXN06690,Refund
TXN06691,Refund
TXN06692,Debit
TXN06693,Refund
TXN06694,Refund
TXN06695,Refund
TXN06696,Debit
TXN06697,Credit
TXN06698,Credit
TXN06699,Refund
TXN06700,Credit
TXN06701,Debit
TXN06702,Credit
TXN06703,Debit
TXN06704,Refund
TXN06705,Debit
TXN06706,Debit
TXN06707,Debit
TXN06708,Refund
TXN06709,Credit
TXN06710,Credit
TXN06711,Debit
TXN06712,Debit
TXN06713,Credit
TXN06714,Refund
TXN06715,Debit
TXN06716,Credit
TXN06717,Debit
TXN06718,Debit
TXN06719,Debit
TXN06720,Refund
TXN06721,Refund
TXN06722,Credit
TXN06723,Refund
TXN06724,Refund
TXN06725,Debit
TXN06726,Credit
TXN06727,Debit
TXN06728,Debit
TXN06729,Debit
TXN06730,Credit
TXN06731,Debit
TXN06732,Refund
TXN06733,Refund
TXN06734,Credit
TXN06735,Refund
TXN06736,Debit
TXN06737,Debit
TXN06738,Credit
TXN06739,Refund
TXN06740,Debit
TXN06741,Refund
TXN06742,Refund
TXN06743,Debit
TXN06744,Debit
TXN06745,Credit
TXN06746,Debit
TXN06747,Credit
TXN06748,Refund
TXN06749,Refund
TXN06750,Credit
TXN06751,Credit
TXN06752,Refund
TXN06753,Debit
TXN06754,Debit
TXN06755,Refund
TXN06756,Credit
TXN06757,Credit
TXN06758,Refund
TXN06759,Debit
TXN06760,Credit
TXN06761,Debit
TXN06762,Credit
TXN06763,Refund
TXN06764,Credit
TXN06765,Refund
TXN06766,Credit
TXN06767,Refund
TXN06768,Refund
TXN06769,Credit
TXN06770,Debit
TXN06771,Refund
TXN06772,Debit
TXN06773,Refund
TXN06774,Credit
TXN06775,Credit
TXN06776,Refund
TXN06777,Credit
TXN06778,Credit
TXN06779,Refund
TXN06780,Refund
TXN06781,Debit
TXN06782,Debit
TXN06783,Refund
TXN06784,Debit
TXN06785,Credit
TXN06786,Credit
TXN06787,Credit
TXN06788,Refund
TXN06789,Credit
TXN06790,Credit
TXN06791,Debit
TXN06792,Refund
TXN06793,Refund
TXN06794,Credit
TXN06795,Refund
TXN06796,Debit
TXN06797,Debit
TXN06798,Refund
TXN06799,Credit
TXN06800,Refund
TXN06801,Debit
TXN06802,Credit
TXN06803,Refund
TXN06804,Debit
TXN06805,Refund
TXN06806,Refund
TXN06807,Credit
TXN06808,Debit
TXN06809,Refund
TXN06810,Refund
TXN06811,Credit
TXN06812,Refund
TXN06813,Debit
TXN06814,Refund
TXN06815,Credit
TXN06816,Credit
TXN06817,Credit
TXN06818,Refund
TXN06819,Credit
TXN06820,Debit
TXN06821,Debit
TXN06822,Refund
TXN06823,Refund
TXN06824,Debit
TXN06825,Debit
TXN06826,Debit
TXN06827,Debit
TXN06828,Debit
TXN06829,Debit
TXN06830,Debit
TXN06831,Credit
TXN06832,Debit
TXN06833,Debit
TXN06834,Debit
TXN06835,Refund
TXN06836,Refund
TXN06837,Credit
TXN06838,Refund
TXN06839,Credit
TXN06840,Refund
TXN06841,Refund
TXN06842,Refund
TXN06843,Refund
TXN06844,Credit
TXN06845,Debit
TXN06846,Credit
TXN06847,Debit
TXN06848,Refund
TXN06849,Refund
TXN06850,Debit
TXN06851,Debit
TXN06852,Debit
TXN06853,Refund
TXN06854,Credit
TXN06855,Debit
TXN06856,Credit
TXN06857,Refund
TXN06858,Debit
TXN06859,Credit
TXN06860,Refund
TXN06861,Refund
TXN06862,Credit
TXN06863,Credit
TXN06864,Refund
TXN06865,Debit
TXN06866,Refund
TXN06867,Credit
TXN06868,Refund
TXN06869,Debit
TXN06870,Refund
TXN06871,Debit
TXN06872,Credit
TXN06873,Debit
TXN06874,Debit
TXN06875,Refund
TXN06876,Debit
TXN06877,Debit
TXN06878,Refund
TXN06879,Debit
TXN06880,Refund
TXN06881,Credit
TXN06882,Debit
TXN06883,Debit
TXN06884,Refund
TXN06885,Refund
TXN06886,Debit
TXN06887,Refund
TXN06888,Refund
TXN06889,Debit
TXN06890,Refund
TXN06891,Refund
TXN06892,Refund
TXN06893,Credit
TXN06894,Refund
TXN06895,Debit
TXN06896,Refund
TXN06897,Refund
TXN06898,Credit
TXN06899,Refund
TXN06900,Credit
TXN06901,Refund
TXN06902,Refund
TXN06903,Credit
TXN06904,Debit
TXN06905,Debit
TXN06906,Debit
TXN06907,Refund
TXN06908,Credit
TXN06909,Refund
TXN06910,Credit
TXN06911,Refund
TXN06912,Debit
TXN06913,Refund
TXN06914,Refund
TXN06915,Credit
TXN06916,Credit
TXN06917,Credit
TXN06918,Refund
TXN06919,Credit
TXN06920,Credit
TXN06921,Credit
TXN06922,Refund
TXN06923,Credit
TXN06924,Refund
TXN06925,Credit
TXN06926,Refund
TXN06927,Debit
TXN06928,Refund
TXN06929,Refund
TXN06930,Debit
TXN06931,Credit
TXN06932,Refund
TXN06933,Refund
TXN06934,Credit
TXN06935,Credit
TXN06936,Credit
TXN06937,Credit
TXN06938,Credit
TXN06939,Debit
TXN06940,Refund
TXN06941,Debit
TXN06942,Credit
TXN06943,Refund
TXN06944,Debit
TXN06945,Refund
TXN06946,Debit
TXN06947,Credit
TXN06948,Debit
TXN06949,Credit
TXN06950,Debit
TXN06951,Debit
TXN06952,Credit
TXN06953,Debit
TXN06954,Refund
TXN06955,Credit
TXN06956,Refund
TXN06957,Refund
TXN06958,Refund
TXN06959,Refund
TXN06960,Refund
TXN06961,Debit
TXN06962,Debit
TXN06963,Debit
TXN06964,Credit
TXN06965,Credit
TXN06966,Debit
TXN06967,Debit
TXN06968,Credit
TXN06969,Credit
TXN06970,Refund
TXN06971,Debit
TXN06972,Debit
TXN06973,Credit
TXN06974,Credit
TXN06975,Debit
TXN06976,Refund
TXN06977,Credit
TXN06978,Refund
TXN06979,Debit
TXN06980,Refund
TXN06981,Debit
TXN06982,Refund
TXN06983,Credit
TXN06984,Credit
TXN06985,Debit
TXN06986,Credit
TXN06987,Refund
TXN06988,Refund
